"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"24074","22.051903819","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=42, FN=0, Flags=.p....F.C"
"24077","22.053963132","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=44, FN=0, Flags=.p....F.C"
"24079","22.054541025","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=45, FN=0, Flags=.p..R.F.C"
"24088","22.056825108","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=45, FN=0, Flags=.p..R.F.C"
"24096","22.058655556","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=45, FN=0, Flags=.p..R.F.C"
"24101","22.061115205","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=54, FN=0, Flags=.p..R.F.C"
"24102","22.061658733","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=54, FN=0, Flags=.p..R.F.C"
"24106","22.062483614","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-64dBm","QoS Data, SN=60, FN=0, Flags=.p....F.C"
"24113","22.068685669","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=61, FN=0, Flags=.p....F.C"
"24115","22.069330231","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=61, FN=0, Flags=.p..R.F.C"
"24116","22.070975651","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=63, FN=0, Flags=.p....F.C"
"24118","22.071586273","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=63, FN=0, Flags=.p..R.F.C"
"24120","22.075169442","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=65, FN=0, Flags=.p....F.C"
"24123","22.076215862","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=65, FN=0, Flags=.p..R.F.C"
"24126","22.077163437","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=65, FN=0, Flags=.p..R.F.C"
"24128","22.078191824","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=65, FN=0, Flags=.p..R.F.C"
"24131","22.112120912","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=68, FN=0, Flags=.p....F.C"
"24133","22.114481820","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=69, FN=0, Flags=.p....F.C"
"24135","22.115255621","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=71, FN=0, Flags=.p....F.C"
"24139","22.116317646","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=73, FN=0, Flags=.p..R.F.C"
"24140","22.116887177","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=73, FN=0, Flags=.p..R.F.C"
"24142","22.118795714","e8:48:b8:da:df:46","Broadcast","802.11","452","-63dBm","Beacon frame, SN=2405, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"24147","22.124160562","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-64dBm","QoS Data, SN=75, FN=0, Flags=.p....F.C"
"24148","22.125435494","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=76, FN=0, Flags=.p....F.C"
"24151","22.136459928","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=78, FN=0, Flags=.p....F.C"
"24153","22.137340572","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=80, FN=0, Flags=.p....F.C"
"24155","22.139447829","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=82, FN=0, Flags=.p....F.C"
"24157","22.140872509","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=84, FN=0, Flags=.p....F.C"
"24158","22.141434823","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=84, FN=0, Flags=.p..R.F.C"
"24160","22.142429446","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=85, FN=0, Flags=.p....F.C"
"24161","22.143008087","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=85, FN=0, Flags=.p..R.F.C"
"24162","22.143548465","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=85, FN=0, Flags=.p..R.F.C"
"24168","22.181857686","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-65dBm","QoS Data, SN=86, FN=0, Flags=.p....F.C"
"24169","22.181977567","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-65dBm","QoS Data, SN=87, FN=0, Flags=.p....F.C"
"24172","22.199743389","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","259","-65dBm","QoS Data, SN=88, FN=0, Flags=.p....F.C"
"24174","22.208469771","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-65dBm","QoS Data, SN=89, FN=0, Flags=.p....F.C"
"24176","22.219213035","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-64dBm","QoS Data, SN=90, FN=0, Flags=.p....F.C"
"24178","22.221209103","e8:48:b8:da:df:46","Broadcast","802.11","452","-65dBm","Beacon frame, SN=2407, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"24181","22.235412066","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-64dBm","QoS Data, SN=91, FN=0, Flags=.p....F.C"
"24182","22.235772167","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-65dBm","QoS Data, SN=91, FN=0, Flags=.p..R.F.C"
"24183","22.236159936","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-65dBm","QoS Data, SN=91, FN=0, Flags=.p..R.F.C"
"24184","22.236506507","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-62dBm","QoS Data, SN=91, FN=0, Flags=.p..R.F.C"
"24186","22.249442906","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=92, FN=0, Flags=.p....F.C"
"24187","22.249789546","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=93, FN=0, Flags=.p....F.C"
"24188","22.250111123","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=94, FN=0, Flags=.p....F.C"
"24189","22.250717007","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=94, FN=0, Flags=.p..R.F.C"
"24191","22.254952675","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=95, FN=0, Flags=.p....F.C"
"24193","22.255816283","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=97, FN=0, Flags=.p....F.C"
"24197","22.256887392","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=98, FN=0, Flags=.p..R.F.C"
"24200","22.257704553","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=99, FN=0, Flags=.p..R.F.C"
"24206","22.260465423","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=104, FN=0, Flags=.p....F.C"
"24212","22.262098043","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=106, FN=0, Flags=.p....F.C"
