"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"234","0.288235717","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-63dBm","QoS Data, SN=3204, FN=0, Flags=.p....F.C"
"237","0.289045477","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3204, FN=0, Flags=.p..R.F.C"
"242","0.291011833","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3208, FN=0, Flags=.p....F.C"
"248","0.296163750","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-63dBm","QoS Data, SN=3211, FN=0, Flags=.p....F.C"
"251","0.298660139","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3212, FN=0, Flags=.p....F.C"
"253","0.299434398","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-63dBm","QoS Data, SN=3214, FN=0, Flags=.p....F.C"
"255","0.301457211","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3215, FN=0, Flags=.p....F.C"
"256","0.301496227","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-64dBm","QoS Data, SN=3216, FN=0, Flags=.p....F.C"
"257","0.302082687","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-63dBm","QoS Data, SN=3217, FN=0, Flags=.p....F.C"
"260","0.304176850","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3218, FN=0, Flags=.p....F.C"
"264","0.306910529","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3220, FN=0, Flags=.p....F.C"
"270","0.312149567","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-64dBm","QoS Data, SN=3224, FN=0, Flags=.p....F.C"
"272","0.313072984","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-63dBm","QoS Data, SN=3226, FN=0, Flags=.p....F.C"
"274","0.315404404","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3227, FN=0, Flags=.p....F.C"
"276","0.316444579","e8:48:b8:da:df:46","Broadcast","802.11","452","-64dBm","Beacon frame, SN=1293, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"279","0.318064339","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3228, FN=0, Flags=.p....F.C"
"282","0.321015026","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-63dBm","QoS Data, SN=3231, FN=0, Flags=.p....F.C"
"285","0.326179945","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3234, FN=0, Flags=.p....F.C"
"286","0.326468267","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-63dBm","QoS Data, SN=3235, FN=0, Flags=.p....F.C"
"287","0.326859692","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3236, FN=0, Flags=.p....F.C"
"289","0.329184190","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-64dBm","QoS Data, SN=3237, FN=0, Flags=.p....F.C"
"291","0.331669465","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3238, FN=0, Flags=.p....F.C"
"294","0.337107604","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-64dBm","QoS Data, SN=3241, FN=0, Flags=.p....F.C"
"295","0.337555282","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-64dBm","QoS Data, SN=3241, FN=0, Flags=.p..R.F.C"
"296","0.338083131","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-64dBm","QoS Data, SN=3241, FN=0, Flags=.p..R.F.C"
"298","0.340131494","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3242, FN=0, Flags=.p....F.C"
"302","0.345637148","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3244, FN=0, Flags=.p....F.C"
"306","0.353925516","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3247, FN=0, Flags=.p....F.C"
"307","0.353928043","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-64dBm","QoS Data, SN=3248, FN=0, Flags=.p....F.C"
"309","0.359426433","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3249, FN=0, Flags=.p....F.C"
"311","0.362142524","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-64dBm","QoS Data, SN=3250, FN=0, Flags=.p....F.C"
"312","0.364996520","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3251, FN=0, Flags=.p....F.C"
"313","0.365592309","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3251, FN=0, Flags=.p..R.F.C"
"320","0.375675787","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3256, FN=0, Flags=.p....F.C"
"322","0.378310239","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","830","-64dBm","QoS Data, SN=3257, FN=0, Flags=.p....F.C"
"323","0.378648865","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3258, FN=0, Flags=.p....F.C"
"326","0.391023163","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-63dBm","QoS Data, SN=3260, FN=0, Flags=.p....F.C"
"328","0.392869695","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-63dBm","QoS Data, SN=3261, FN=0, Flags=.p....F.C"
"329","0.393149759","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-63dBm","QoS Data, SN=3262, FN=0, Flags=.p....F.C"
"331","0.393762509","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3263, FN=0, Flags=.p..R.F.C"
"336","0.397760163","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-63dBm","QoS Data, SN=3264, FN=0, Flags=.p....F.C"
"338","0.403544134","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3265, FN=0, Flags=.p....F.C"
"340","0.406233773","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-64dBm","QoS Data, SN=3266, FN=0, Flags=.p....F.C"
"342","0.408978663","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3267, FN=0, Flags=.p....F.C"
"343","0.411743051","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-64dBm","QoS Data, SN=3268, FN=0, Flags=.p....F.C"
"345","0.414959802","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-64dBm","QoS Data, SN=3270, FN=0, Flags=.p..R.F.C"
"347","0.415291963","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-64dBm","QoS Data, SN=3270, FN=0, Flags=.p..R.F.C"
"350","0.417233972","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3272, FN=0, Flags=.p....F.C"
"351","0.418895995","e8:48:b8:da:df:46","Broadcast","802.11","452","-64dBm","Beacon frame, SN=1295, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"356","0.422733324","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3274, FN=0, Flags=.p....F.C"
"357","0.423065286","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-64dBm","QoS Data, SN=3275, FN=0, Flags=.p....F.C"
"358","0.425266562","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-63dBm","QoS Data, SN=3276, FN=0, Flags=.p....F.C"
"359","0.425498872","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","857","-63dBm","QoS Data, SN=3277, FN=0, Flags=.p....F.C"
"363","0.428827551","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3278, FN=0, Flags=.p..R.F.C"
"365","0.431530002","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3279, FN=0, Flags=.p..R.F.C"
"366","0.433730508","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-63dBm","QoS Data, SN=3280, FN=0, Flags=.p....F.C"
"367","0.434084384","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-63dBm","QoS Data, SN=3281, FN=0, Flags=.p....F.C"
"368","0.434557722","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3281, FN=0, Flags=.p..R.F.C"
"371","0.436073070","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3285, FN=0, Flags=.p..R.F.C"
"375","0.438055111","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3287, FN=0, Flags=.p..R.F.C"
"381","0.440767677","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3293, FN=0, Flags=.p....F.C"
"385","0.442324602","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3296, FN=0, Flags=.p....F.C"
"389","0.443411527","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3298, FN=0, Flags=.p....F.C"
"397","0.448337826","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-63dBm","QoS Data, SN=3306, FN=0, Flags=.p....F.C"
"401","0.449917538","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3306, FN=0, Flags=.p..R.F.C"
"402","0.450484132","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3310, FN=0, Flags=.p....F.C"
"403","0.451194809","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-64dBm","QoS Data, SN=3312, FN=0, Flags=.p....F.C"
"410","0.452692008","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-64dBm","QoS Data, SN=3314, FN=0, Flags=.p....F.C"
