"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"295","0.355626402","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3489, FN=0, Flags=.p....F.C"
"297","0.362218142","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3490, FN=0, Flags=.p....F.C"
"299","0.367778405","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3491, FN=0, Flags=.p....F.C"
"300","0.370726613","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3492, FN=0, Flags=.p....F.C"
"302","0.373209175","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3493, FN=0, Flags=.p....F.C"
"304","0.384201259","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3494, FN=0, Flags=.p....F.C"
"306","0.392454677","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","159","-62dBm","QoS Data, SN=3495, FN=0, Flags=.p....F.C"
"307","0.392457048","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3496, FN=0, Flags=.p....F.C"
"308","0.400952654","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-62dBm","QoS Data, SN=3497, FN=0, Flags=.p....F.C"
"309","0.401092134","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3498, FN=0, Flags=.p....F.C"
"310","0.403697355","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3499, FN=0, Flags=.p....F.C"
"311","0.409578073","e8:48:b8:da:df:46","Broadcast","802.11","452","-61dBm","Beacon frame, SN=2914, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"314","0.410913258","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3500, FN=0, Flags=.p....F.C"
"315","0.411964790","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3501, FN=0, Flags=.p....F.C"
"317","0.420220387","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-62dBm","QoS Data, SN=3502, FN=0, Flags=.p....F.C"
"319","0.422954756","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3503, FN=0, Flags=.p....F.C"
"320","0.433956763","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","QoS Data, SN=3504, FN=0, Flags=.p....F.C"
"321","0.440954386","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","QoS Data, SN=3505, FN=0, Flags=.p....F.C"
"322","0.450212170","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","QoS Data, SN=3506, FN=0, Flags=.p....F.C"
"323","0.489029483","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","QoS Data, SN=3507, FN=0, Flags=.p....F.C"
"324","0.497218881","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3508, FN=0, Flags=.p....F.C"
"325","0.499961885","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3509, FN=0, Flags=.p....F.C"
"327","0.505467618","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3510, FN=0, Flags=.p....F.C"
"328","0.511946343","e8:48:b8:da:df:46","Broadcast","802.11","452","-62dBm","Beacon frame, SN=2916, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"331","0.530456085","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-62dBm","QoS Data, SN=3511, FN=0, Flags=.p....F.C"
"332","0.533206402","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-61dBm","QoS Data, SN=3512, FN=0, Flags=.p....F.C"
"334","0.549478392","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3513, FN=0, Flags=.p....F.C"
"335","0.571474100","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","QoS Data, SN=3514, FN=0, Flags=.p....F.C"
"336","0.614380131","e8:48:b8:da:df:46","Broadcast","802.11","452","-61dBm","Beacon frame, SN=2918, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"339","0.640497757","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-61dBm","QoS Data, SN=3515, FN=0, Flags=.p....F.C"
"340","0.640887916","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3515, FN=0, Flags=.p..R.F.C"
"342","0.716782508","e8:48:b8:da:df:46","Broadcast","802.11","452","-61dBm","Beacon frame, SN=2920, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"345","0.734152347","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3516, FN=0, Flags=.p....F.C"
"347","0.742289627","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3517, FN=0, Flags=.p....F.C"
"349","0.753314106","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-61dBm","QoS Data, SN=3518, FN=0, Flags=.p....F.C"
"354","0.819196028","e8:48:b8:da:df:46","Broadcast","802.11","452","-61dBm","Beacon frame, SN=2922, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"359","0.830304098","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3519, FN=0, Flags=.p....F.C"
"361","0.844285036","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-62dBm","QoS Data, SN=3520, FN=0, Flags=.p....F.C"
"363","0.852501508","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","QoS Data, SN=3521, FN=0, Flags=.p....F.C"
"364","0.852866581","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3522, FN=0, Flags=.p....F.C"
"365","0.852992570","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-62dBm","QoS Data, SN=3523, FN=0, Flags=.p....F.C"
"368","0.853815412","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3525, FN=0, Flags=.p..R.F.C"
"369","0.855461028","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3526, FN=0, Flags=.p....F.C"
"371","0.856190424","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3526, FN=0, Flags=.p..R.F.C"
"373","0.856769251","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3526, FN=0, Flags=.p..R.F.C"
"375","0.857635427","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3528, FN=0, Flags=.p....F.C"
"379","0.877777667","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3531, FN=0, Flags=.p....F.C"
"380","0.878121357","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3532, FN=0, Flags=.p....F.C"
"382","0.921565795","e8:48:b8:da:df:46","Broadcast","802.11","452","-62dBm","Beacon frame, SN=2924, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"385","0.940633833","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3533, FN=0, Flags=.p....F.C"
"387","0.959863957","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3534, FN=0, Flags=.p....F.C"
"390","0.982430179","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3535, FN=0, Flags=.p....F.C"
"391","1.001371088","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","QoS Data, SN=3536, FN=0, Flags=.p....F.C"
"392","1.001731172","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3537, FN=0, Flags=.p....F.C"
"393","1.002067101","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-63dBm","QoS Data, SN=3538, FN=0, Flags=.p....F.C"
"397","1.006744521","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3539, FN=0, Flags=.p....F.C"
"399","1.008158762","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3541, FN=0, Flags=.p....F.C"
"401","1.010140335","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3543, FN=0, Flags=.p....F.C"
"406","1.014916666","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3544, FN=0, Flags=.p....F.C"
"410","1.020417222","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3546, FN=0, Flags=.p....F.C"
"413","1.023963835","e8:48:b8:da:df:46","Broadcast","802.11","452","-61dBm","Beacon frame, SN=2926, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"417","1.039730231","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3547, FN=0, Flags=.p....F.C"
"418","1.040083893","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-63dBm","QoS Data, SN=3547, FN=0, Flags=.p..R.F.C"
"420","1.059236310","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3548, FN=0, Flags=.p....F.C"
"422","1.060200999","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3550, FN=0, Flags=.p....F.C"
"429","1.062330555","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3557, FN=0, Flags=.p....F.C"
"435","1.089516239","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3559, FN=0, Flags=.p....F.C"
"436","1.090099871","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3560, FN=0, Flags=.p..R.F.C"
"438","1.094487609","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3562, FN=0, Flags=.p....F.C"
"440","1.103328046","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3563, FN=0, Flags=.p....F.C"
"441","1.103331797","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3564, FN=0, Flags=.p....F.C"
"444","1.108730075","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3565, FN=0, Flags=.p....F.C"
"446","1.119469957","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3566, FN=0, Flags=.p....F.C"
"448","1.126382228","e8:48:b8:da:df:46","Broadcast","802.11","452","-61dBm","Beacon frame, SN=2928, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"452","1.155353307","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-62dBm","QoS Data, SN=3567, FN=0, Flags=.p....F.C"
"454","1.199492037","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3568, FN=0, Flags=.p....F.C"
"457","1.202215968","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3570, FN=0, Flags=.p....F.C"
"459","1.203226068","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3572, FN=0, Flags=.p....F.C"
"462","1.204858488","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-62dBm","QoS Data, SN=3574, FN=0, Flags=.p....F.C"
"466","1.207851537","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3575, FN=0, Flags=.p....F.C"
"467","1.208197322","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3576, FN=0, Flags=.p....F.C"
"468","1.210801531","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","QoS Data, SN=3577, FN=0, Flags=.p....F.C"
"470","1.211383536","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3577, FN=0, Flags=.p..R.F.C"
"471","1.211887077","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3577, FN=0, Flags=.p..R.F.C"
"475","1.213147582","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3579, FN=0, Flags=.p....F.C"
"479","1.214223422","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3581, FN=0, Flags=.p..R.F.C"
"481","1.215670752","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3583, FN=0, Flags=.p....F.C"
"486","1.219038369","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","QoS Data, SN=3584, FN=0, Flags=.p....F.C"
"488","1.219915711","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3586, FN=0, Flags=.p....F.C"
"491","1.227155520","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3587, FN=0, Flags=.p....F.C"
"492","1.227511072","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3588, FN=0, Flags=.p....F.C"
"493","1.228756357","e8:48:b8:da:df:46","Broadcast","802.11","452","-62dBm","Beacon frame, SN=2930, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"497","1.232647810","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3589, FN=0, Flags=.p....F.C"
"499","1.254679850","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3590, FN=0, Flags=.p....F.C"
"500","1.255026798","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3591, FN=0, Flags=.p....F.C"
"501","1.255374533","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3592, FN=0, Flags=.p....F.C"
"508","1.257131790","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3592, FN=0, Flags=.p..R.F.C"
"511","1.258324348","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3599, FN=0, Flags=.p....F.C"
"523","1.260371627","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-62dBm","QoS Data, SN=3605, FN=0, Flags=.p....F.C"
"528","1.290454890","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3606, FN=0, Flags=.p....F.C"
"529","1.290796447","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3607, FN=0, Flags=.p....F.C"
"530","1.291312818","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3607, FN=0, Flags=.p..R.F.C"
"533","1.301373136","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-61dBm","QoS Data, SN=3609, FN=0, Flags=.p....F.C"
"535","1.315483428","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=3610, FN=0, Flags=.p....F.C"
