"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"2","0.000303116","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=373, FN=0, Flags=.p....F.C"
"10","0.002693787","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=373, FN=0, Flags=.p..R.F.C"
"18","0.004519701","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=373, FN=0, Flags=.p..R.F.C"
"26","0.006429044","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=373, FN=0, Flags=.p..R.F.C"
"34","0.009192892","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","QoS Data, SN=381, FN=0, Flags=.p....F.C"
"39","0.010512227","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=381, FN=0, Flags=.p..R.F.C"
"44","0.011816370","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=381, FN=0, Flags=.p..R.F.C"
"49","0.013110017","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=381, FN=0, Flags=.p..R.F.C"
"63","0.015722009","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=386, FN=0, Flags=.p....F.C"
"64","0.015723667","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=387, FN=0, Flags=.p....F.C"
"65","0.016340068","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=388, FN=0, Flags=.p....F.C"
"71","0.017890637","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=388, FN=0, Flags=.p..R.F.C"
"77","0.019262437","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=390, FN=0, Flags=.p..R.F.C"
"87","0.020702682","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=394, FN=0, Flags=.p....F.C"
"89","0.021239437","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=394, FN=0, Flags=.p..R.F.C"
"90","0.021814801","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","QoS Data, SN=394, FN=0, Flags=.p..R.F.C"
"93","0.022721131","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=396, FN=0, Flags=.p....F.C"
"96","0.023963468","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=399, FN=0, Flags=.p....F.C"
"99","0.026180565","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=400, FN=0, Flags=.p....F.C"
"100","0.026738014","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=400, FN=0, Flags=.p..R.F.C"
"106","0.034284658","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=401, FN=0, Flags=.p....F.C"
"107","0.034908266","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=401, FN=0, Flags=.p..R.F.C"
