"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"92","3.486278070","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3673, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"94","3.588678272","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3675, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"97","3.691086060","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3677, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"99","3.793550140","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3679, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"101","3.895907720","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3681, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"103","3.998287103","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3683, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"106","4.100656850","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3685, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"108","4.203064022","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3687, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"111","4.305552541","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3690, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"114","4.407890194","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3693, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"116","4.510292276","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=3695, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"118","4.612670419","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3697, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"121","4.715073492","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3699, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"125","4.817552093","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3703, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"130","4.919874597","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3707, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"132","5.022281215","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3709, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"134","5.124825361","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=3711, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"136","5.227085409","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3713, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"139","5.329447316","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3716, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"143","5.431867392","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3719, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"146","5.534284658","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3721, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"148","5.636684609","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=3723, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"150","5.739070189","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3725, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"152","5.841496063","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3727, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
