"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"207","6.963405063","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=402, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"209","7.065799091","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=404, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"211","7.168208789","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=406, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"213","7.270624581","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=408, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"216","7.372997804","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=411, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"218","7.374186280","e8:48:b8:da:df:48","Broadcast","802.11","434","-58dBm","5785MHz","6","Data, SN=413, FN=0, Flags=.p....F.C"
"219","7.475410102","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=414, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"221","7.577805691","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=416, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"223","7.680279877","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=418, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"226","7.782621875","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=420, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"229","7.885004390","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=422, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"231","7.987432757","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=424, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"233","8.089819378","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=426, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"235","8.192243399","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=428, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"237","8.294637819","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=430, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"239","8.397125095","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=432, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"241","8.499453516","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=434, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"244","8.601862223","e8:48:b8:da:df:46","Broadcast","802.11","453","-59dBm","5785MHz","6","Beacon frame, SN=436, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"248","8.704260880","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=438, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"250","8.806675460","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=440, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"253","8.909108290","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=442, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"255","9.011465946","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=444, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"257","9.113863610","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=446, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"260","9.216269446","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=448, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"262","9.318665449","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=450, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"264","9.421042464","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=452, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"266","9.523481825","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=454, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"268","9.625877343","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=456, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"270","9.728284735","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=458, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"272","9.830670274","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=460, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"274","9.933060782","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=462, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"278","10.035507041","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=464, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"280","10.137882548","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=466, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"282","10.240289527","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=468, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"284","10.342719091","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=470, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"286","10.445107396","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=472, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"288","10.547522063","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=474, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"290","10.649911939","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=476, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"292","10.752337228","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=478, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"295","10.854735307","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=480, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"297","10.957233321","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=482, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"301","11.059547162","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=486, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"303","11.060399569","8e:81:44:a0:eb:1c","IPv4mcast_fb","802.11","189","-57dBm","5785MHz","6","Data, SN=488, FN=0, Flags=.pm...F.C"
