"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"3831","22.668764508","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1722, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3835","22.771153949","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1724, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3839","22.873545274","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1726, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3843","22.975952325","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1728, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3848","23.078399301","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1730, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3856","23.285322359","e8:48:b8:da:df:46","Broadcast","802.11","452","-62dBm","5785MHz","6","Beacon frame, SN=1734, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3860","23.385571599","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1736, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3864","23.487969348","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1738, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3868","23.590366286","e8:48:b8:da:df:46","Broadcast","802.11","452","-61dBm","5785MHz","6","Beacon frame, SN=1740, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3872","23.692796405","e8:48:b8:da:df:46","Broadcast","802.11","452","-62dBm","5785MHz","6","Beacon frame, SN=1742, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3876","23.795187724","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1744, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3880","23.897601280","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1746, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3884","24.000235353","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1748, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3888","24.102742912","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1750, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3925","24.206164412","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1752, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3959","24.307731393","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1754, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3963","24.409603319","e8:48:b8:da:df:46","Broadcast","802.11","452","-61dBm","5785MHz","6","Beacon frame, SN=1756, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"3990","24.512121296","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1758, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4016","24.615568140","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1760, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
