"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"12292","19.587107318","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2649, FN=0, Flags=.p....F.C"
"12294","19.587991872","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2651, FN=0, Flags=.p....F.C"
"12300","19.590920613","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2652, FN=0, Flags=.p....F.C"
"12301","19.591294161","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2653, FN=0, Flags=.p....F.C"
"12302","19.591703238","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2654, FN=0, Flags=.p....F.C"
"12303","19.593385956","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2655, FN=0, Flags=.p....F.C"
"12305","19.595020703","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2656, FN=0, Flags=.p....F.C"
"12306","19.595384841","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2657, FN=0, Flags=.p....F.C"
"12311","19.597072010","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2658, FN=0, Flags=.p....F.C"
"12312","19.598875957","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2659, FN=0, Flags=.p....F.C"
"12316","19.600823749","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2660, FN=0, Flags=.p....F.C"
"12318","19.604146084","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2661, FN=0, Flags=.p....F.C"
"12320","19.605804958","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2662, FN=0, Flags=.p....F.C"
"12323","19.608585420","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-48dBm","QoS Data, SN=2663, FN=0, Flags=.p....F.C"
"12324","19.609032246","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2664, FN=0, Flags=.p....F.C"
"12327","19.614913009","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","159","-47dBm","QoS Data, SN=2665, FN=0, Flags=.p....F.C"
"12328","19.616088357","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-47dBm","QoS Data, SN=2666, FN=0, Flags=.p....F.C"
"12329","19.616493721","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2667, FN=0, Flags=.p....F.C"
"12331","19.617573314","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-47dBm","QoS Data, SN=2668, FN=0, Flags=.p....F.C"
"12333","19.620661357","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2669, FN=0, Flags=.p....F.C"
"12335","19.624691465","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2670, FN=0, Flags=.p....F.C"
"12337","19.628772288","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2671, FN=0, Flags=.p....F.C"
"12339","19.632880182","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1345","-47dBm","QoS Data, SN=2672, FN=0, Flags=.p....F.C"
"12340","19.633804363","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2673, FN=0, Flags=.p....F.C"
"12343","19.641420027","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-47dBm","QoS Data, SN=2674, FN=0, Flags=.p....F.C"
"12345","19.644184725","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2675, FN=0, Flags=.p....F.C"
"12347","19.652344694","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-48dBm","QoS Data, SN=2676, FN=0, Flags=.p....F.C"
"12348","19.653449048","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2677, FN=0, Flags=.p....F.C"
"12351","19.657577872","e8:48:b8:da:df:46","Broadcast","802.11","452","-49dBm","Beacon frame, SN=3235, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"12354","19.659053874","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2678, FN=0, Flags=.p....F.C"
"12357","19.662283079","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2679, FN=0, Flags=.p....F.C"
"12359","19.666022207","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2680, FN=0, Flags=.p....F.C"
"12361","19.670759804","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2681, FN=0, Flags=.p....F.C"
"12363","19.674966999","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2682, FN=0, Flags=.p....F.C"
"12365","19.678969192","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2683, FN=0, Flags=.p....F.C"
"12367","19.682835372","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2684, FN=0, Flags=.p....F.C"
"12369","19.687479499","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2685, FN=0, Flags=.p....F.C"
"12371","19.696968359","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2686, FN=0, Flags=.p....F.C"
"12373","19.700958250","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2687, FN=0, Flags=.p....F.C"
"12375","19.705183477","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-47dBm","QoS Data, SN=2688, FN=0, Flags=.p....F.C"
"12376","19.705645044","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2689, FN=0, Flags=.p....F.C"
"12378","19.706762610","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2690, FN=0, Flags=.p....F.C"
"12382","19.710196206","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2692, FN=0, Flags=.p....F.C"
"12383","19.710604556","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2693, FN=0, Flags=.p....F.C"
"12384","19.711002017","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2694, FN=0, Flags=.p....F.C"
"12385","19.711410796","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2695, FN=0, Flags=.p....F.C"
"12388","19.714197851","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2696, FN=0, Flags=.p....F.C"
"12389","19.714290301","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-47dBm","QoS Data, SN=2697, FN=0, Flags=.p....F.C"
"12390","19.714726642","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2698, FN=0, Flags=.p....F.C"
"12394","19.716511464","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2700, FN=0, Flags=.p....F.C"
"12397","19.717686191","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2702, FN=0, Flags=.p....F.C"
"12398","19.718681581","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2703, FN=0, Flags=.p....F.C"
"12403","19.720217222","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2705, FN=0, Flags=.p....F.C"
"12405","19.721273757","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2706, FN=0, Flags=.p....F.C"
"12407","19.722924381","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2707, FN=0, Flags=.p....F.C"
"12412","19.726690365","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2709, FN=0, Flags=.p....F.C"
"12413","19.727928825","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2710, FN=0, Flags=.p....F.C"
"12416","19.729972098","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2711, FN=0, Flags=.p....F.C"
"12417","19.730654308","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2712, FN=0, Flags=.p....F.C"
"12420","19.733159466","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2713, FN=0, Flags=.p....F.C"
