"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2195, FN=0, Flags=.p....F.C"
"2","0.000224623","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","785","-48dBm","QoS Data, SN=2196, FN=0, Flags=.p....F.C"
"3","0.001083978","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","785","-48dBm","QoS Data, SN=2196, FN=0, Flags=.p..R.F.C"
"4","0.001476120","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","785","-48dBm","QoS Data, SN=2196, FN=0, Flags=.p..R.F.C"
"7","0.003009456","e8:48:b8:da:df:46","Broadcast","802.11","452","-47dBm","Beacon frame, SN=1281, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"11","0.005764322","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-49dBm","QoS Data, SN=2197, FN=0, Flags=.p....F.C"
"12","0.006095609","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-49dBm","QoS Data, SN=2197, FN=0, Flags=.p..R.F.C"
"14","0.008126147","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-49dBm","QoS Data, SN=2198, FN=0, Flags=.p....F.C"
"15","0.008435112","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-49dBm","QoS Data, SN=2199, FN=0, Flags=.p....F.C"
"16","0.008867886","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-49dBm","QoS Data, SN=2199, FN=0, Flags=.p..R.F.C"
"17","0.009349517","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-52dBm","QoS Data, SN=2199, FN=0, Flags=.p..R.F.C"
"18","0.009891427","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2199, FN=0, Flags=.p..R.F.C"
"22","0.012477185","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2200, FN=0, Flags=.p....F.C"
"23","0.012810673","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2201, FN=0, Flags=.p....F.C"
"24","0.013141055","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-49dBm","QoS Data, SN=2202, FN=0, Flags=.p....F.C"
"29","0.016780905","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","963","-48dBm","QoS Data, SN=2204, FN=0, Flags=.p....F.C"
"30","0.017120095","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2205, FN=0, Flags=.p....F.C"
"31","0.017686466","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2205, FN=0, Flags=.p..R.F.C"
"33","0.018238867","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-47dBm","QoS Data, SN=2207, FN=0, Flags=.p....F.C"
"37","0.021142529","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2208, FN=0, Flags=.p....F.C"
"43","0.024200447","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2210, FN=0, Flags=.p....F.C"
"44","0.024533384","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2211, FN=0, Flags=.p....F.C"
"45","0.024864785","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2212, FN=0, Flags=.p....F.C"
"49","0.028706375","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2213, FN=0, Flags=.p....F.C"
"52","0.031951082","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2215, FN=0, Flags=.p....F.C"
"55","0.039488817","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2216, FN=0, Flags=.p....F.C"
"57","0.046042636","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-48dBm","QoS Data, SN=2217, FN=0, Flags=.p....F.C"
"58","0.047166389","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2218, FN=0, Flags=.p....F.C"
"60","0.048395853","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2219, FN=0, Flags=.p....F.C"
"63","0.055380315","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2220, FN=0, Flags=.p....F.C"
"64","0.055963455","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2220, FN=0, Flags=.p..R.F.C"
"65","0.056439927","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2220, FN=0, Flags=.p..R.F.C"
"67","0.060386231","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2221, FN=0, Flags=.p....F.C"
"69","0.068357465","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2222, FN=0, Flags=.p....F.C"
"70","0.068719741","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2223, FN=0, Flags=.p....F.C"
"72","0.075305622","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-48dBm","QoS Data, SN=2224, FN=0, Flags=.p....F.C"
"73","0.075307095","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-48dBm","QoS Data, SN=2225, FN=0, Flags=.p....F.C"
"76","0.078389036","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2226, FN=0, Flags=.p....F.C"
"79","0.085889106","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2227, FN=0, Flags=.p....F.C"
"81","0.088317618","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1032","-48dBm","QoS Data, SN=2228, FN=0, Flags=.p....F.C"
"83","0.092591926","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2229, FN=0, Flags=.p....F.C"
"85","0.101371168","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-48dBm","QoS Data, SN=2230, FN=0, Flags=.p....F.C"
"86","0.102130129","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2231, FN=0, Flags=.p....F.C"
"87","0.105475633","e8:48:b8:da:df:46","Broadcast","802.11","452","-47dBm","Beacon frame, SN=1283, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"91","0.116896823","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2232, FN=0, Flags=.p....F.C"
"93","0.123634879","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-48dBm","QoS Data, SN=2233, FN=0, Flags=.p....F.C"
"95","0.123984669","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-48dBm","QoS Data, SN=2233, FN=0, Flags=.p..R.F.C"
"96","0.124562445","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","996","-48dBm","QoS Data, SN=2235, FN=0, Flags=.p....F.C"
"97","0.125002060","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","996","-48dBm","QoS Data, SN=2235, FN=0, Flags=.p..R.F.C"
"102","0.131932735","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2236, FN=0, Flags=.p....F.C"
"104","0.139163071","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2237, FN=0, Flags=.p....F.C"
"106","0.144538750","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","966","-48dBm","QoS Data, SN=2238, FN=0, Flags=.p....F.C"
"108","0.148688164","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2239, FN=0, Flags=.p....F.C"
"110","0.149421080","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2241, FN=0, Flags=.p....F.C"
"111","0.149614439","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-48dBm","QoS Data, SN=2242, FN=0, Flags=.p....F.C"
"113","0.152429873","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2243, FN=0, Flags=.p....F.C"
"114","0.152764235","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2244, FN=0, Flags=.p....F.C"
"115","0.153093757","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2245, FN=0, Flags=.p....F.C"
"122","0.154986120","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2248, FN=0, Flags=.p....F.C"
"123","0.155518315","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2248, FN=0, Flags=.p..R.F.C"
"124","0.156607857","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2249, FN=0, Flags=.p....F.C"
