"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"30","0.039746936","e8:48:b8:da:df:46","Broadcast","802.11","452","-48dBm","Beacon frame, SN=4006, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"33","0.041534914","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1142, FN=0, Flags=.p....F.C"
"35","0.044443145","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1143, FN=0, Flags=.p....F.C"
"37","0.047435066","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1144, FN=0, Flags=.p....F.C"
"39","0.049941376","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1145, FN=0, Flags=.p....F.C"
"41","0.051623916","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1146, FN=0, Flags=.p....F.C"
"43","0.054265575","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1147, FN=0, Flags=.p....F.C"
"44","0.054666736","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-47dBm","QoS Data, SN=1148, FN=0, Flags=.p....F.C"
"46","0.055671888","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-47dBm","QoS Data, SN=1149, FN=0, Flags=.p....F.C"
"48","0.057691169","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1150, FN=0, Flags=.p....F.C"
"50","0.060983520","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1151, FN=0, Flags=.p....F.C"
"52","0.064783429","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1152, FN=0, Flags=.p....F.C"
"54","0.066767098","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1153, FN=0, Flags=.p....F.C"
"56","0.069193809","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1154, FN=0, Flags=.p....F.C"
"58","0.071988153","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1155, FN=0, Flags=.p....F.C"
"60","0.077242965","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1156, FN=0, Flags=.p....F.C"
"62","0.080248948","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1157, FN=0, Flags=.p....F.C"
"64","0.083945092","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1158, FN=0, Flags=.p....F.C"
"66","0.086497029","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1159, FN=0, Flags=.p....F.C"
"67","0.088184703","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1160, FN=0, Flags=.p....F.C"
"70","0.089936123","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1161, FN=0, Flags=.p....F.C"
"72","0.094187406","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1162, FN=0, Flags=.p....F.C"
"73","0.094896755","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-47dBm","QoS Data, SN=1163, FN=0, Flags=.p....F.C"
"76","0.100043724","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-46dBm","QoS Data, SN=1164, FN=0, Flags=.p....F.C"
"78","0.101902326","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1165, FN=0, Flags=.p....F.C"
"80","0.104441535","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=1166, FN=0, Flags=.p....F.C"
"82","0.107687617","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1167, FN=0, Flags=.p....F.C"
"84","0.111745213","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1168, FN=0, Flags=.p....F.C"
"86","0.115745684","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=1169, FN=0, Flags=.p....F.C"
"88","0.118749922","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1170, FN=0, Flags=.p....F.C"
"90","0.122579521","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1171, FN=0, Flags=.p....F.C"
"92","0.127636863","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1172, FN=0, Flags=.p....F.C"
"94","0.131998560","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1173, FN=0, Flags=.p....F.C"
"96","0.137470594","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1174, FN=0, Flags=.p....F.C"
"98","0.141752759","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1175, FN=0, Flags=.p....F.C"
"99","0.142412326","e8:48:b8:da:df:46","Broadcast","802.11","452","-48dBm","Beacon frame, SN=4008, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"103","0.145996790","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1176, FN=0, Flags=.p....F.C"
"105","0.150240008","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1177, FN=0, Flags=.p....F.C"
"108","0.153221297","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-47dBm","QoS Data, SN=1178, FN=0, Flags=.p....F.C"
"109","0.154743609","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1179, FN=0, Flags=.p....F.C"
"112","0.157644392","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-47dBm","QoS Data, SN=1180, FN=0, Flags=.p....F.C"
"113","0.161475600","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1181, FN=0, Flags=.p....F.C"
"117","0.166031560","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1183, FN=0, Flags=.p....F.C"
"121","0.173806428","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1184, FN=0, Flags=.p....F.C"
"122","0.174203848","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=1185, FN=0, Flags=.p....F.C"
"125","0.178839995","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1186, FN=0, Flags=.p....F.C"
"127","0.186118386","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1187, FN=0, Flags=.p....F.C"
"129","0.190819743","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1188, FN=0, Flags=.p....F.C"
"131","0.197616900","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1189, FN=0, Flags=.p....F.C"
"133","0.202829602","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1190, FN=0, Flags=.p....F.C"
"135","0.210110313","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1191, FN=0, Flags=.p....F.C"
"137","0.214838190","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1192, FN=0, Flags=.p....F.C"
"139","0.222377095","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1193, FN=0, Flags=.p....F.C"
"141","0.229599148","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1194, FN=0, Flags=.p....F.C"
"143","0.234330130","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1195, FN=0, Flags=.p....F.C"
"145","0.241349285","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1196, FN=0, Flags=.p....F.C"
"147","0.244409711","e8:48:b8:da:df:46","Broadcast","802.11","452","-48dBm","Beacon frame, SN=4010, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"150","0.246563911","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1197, FN=0, Flags=.p....F.C"
"152","0.254343443","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1198, FN=0, Flags=.p....F.C"
"154","0.262518084","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1199, FN=0, Flags=.p....F.C"
"155","0.263213533","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-47dBm","QoS Data, SN=1200, FN=0, Flags=.p....F.C"
"158","0.270538899","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1201, FN=0, Flags=.p....F.C"
"160","0.278501864","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1202, FN=0, Flags=.p....F.C"
"163","0.285588504","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1203, FN=0, Flags=.p....F.C"
"165","0.294251626","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1204, FN=0, Flags=.p....F.C"
"167","0.302497712","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1205, FN=0, Flags=.p....F.C"
"169","0.309874124","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-47dBm","QoS Data, SN=1206, FN=0, Flags=.p....F.C"
"170","0.310014147","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-47dBm","QoS Data, SN=1207, FN=0, Flags=.p....F.C"
"171","0.310439906","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=1208, FN=0, Flags=.p....F.C"
"172","0.310562509","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-48dBm","QoS Data, SN=1209, FN=0, Flags=.p....F.C"
"175","0.314666019","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1210, FN=0, Flags=.p....F.C"
"177","0.318791723","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1252","-47dBm","QoS Data, SN=1211, FN=0, Flags=.p....F.C"
"186","0.326674629","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1212, FN=0, Flags=.p....F.C"
"188","0.334539000","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1213, FN=0, Flags=.p....F.C"
"191","0.341927360","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1214, FN=0, Flags=.p....F.C"
"193","0.345389954","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1215, FN=0, Flags=.p....F.C"
"194","0.346811270","e8:48:b8:da:df:46","Broadcast","802.11","452","-48dBm","Beacon frame, SN=4012, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"198","0.349922108","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1216, FN=0, Flags=.p....F.C"
"200","0.355129623","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1217, FN=0, Flags=.p....F.C"
"202","0.358525029","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1218, FN=0, Flags=.p....F.C"
"204","0.361249637","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1219, FN=0, Flags=.p....F.C"
"205","0.361657269","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1220, FN=0, Flags=.p....F.C"
"206","0.361807029","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-47dBm","QoS Data, SN=1221, FN=0, Flags=.p....F.C"
"210","0.366163394","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1222, FN=0, Flags=.p....F.C"
"212","0.369242772","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1223, FN=0, Flags=.p....F.C"
"215","0.375558515","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1224, FN=0, Flags=.p....F.C"
"218","0.382004995","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1225, FN=0, Flags=.p....F.C"
"219","0.382406367","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1226, FN=0, Flags=.p....F.C"
"220","0.382810925","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1227, FN=0, Flags=.p....F.C"
"223","0.389152899","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1228, FN=0, Flags=.p....F.C"
"226","0.392020044","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1229, FN=0, Flags=.p....F.C"
"227","0.392404784","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=1230, FN=0, Flags=.p....F.C"
"231","0.403193227","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1231, FN=0, Flags=.p....F.C"
"232","0.403337096","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-47dBm","QoS Data, SN=1232, FN=0, Flags=.p....F.C"
"233","0.403753379","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=1233, FN=0, Flags=.p....F.C"
"235","0.407152545","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1234, FN=0, Flags=.p....F.C"
"238","0.410384428","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1235, FN=0, Flags=.p....F.C"
"241","0.416485156","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1236, FN=0, Flags=.p....F.C"
"242","0.417598502","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-47dBm","QoS Data, SN=1237, FN=0, Flags=.p....F.C"
"245","0.424377568","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1238, FN=0, Flags=.p....F.C"
"247","0.428572249","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-46dBm","QoS Data, SN=1239, FN=0, Flags=.p....F.C"
"248","0.428576737","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-46dBm","QoS Data, SN=1240, FN=0, Flags=.p....F.C"
"253","0.435013732","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1241, FN=0, Flags=.p....F.C"
"265","0.443017478","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1242, FN=0, Flags=.p....F.C"
"266","0.449214781","e8:48:b8:da:df:46","Broadcast","802.11","452","-48dBm","Beacon frame, SN=4014, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"270","0.451564351","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1243, FN=0, Flags=.p....F.C"
"271","0.453221812","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-46dBm","QoS Data, SN=1244, FN=0, Flags=.p....F.C"
"273","0.458008291","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-46dBm","QoS Data, SN=1245, FN=0, Flags=.p....F.C"
"274","0.458413473","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1246, FN=0, Flags=.p....F.C"
"275","0.458558074","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-47dBm","QoS Data, SN=1247, FN=0, Flags=.p....F.C"
"277","0.461721925","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-46dBm","QoS Data, SN=1248, FN=0, Flags=.p....F.C"
"280","0.462983309","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-46dBm","QoS Data, SN=1249, FN=0, Flags=.p....F.C"
"283","0.468012702","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1250, FN=0, Flags=.p....F.C"
"286","0.474570495","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-47dBm","QoS Data, SN=1251, FN=0, Flags=.p....F.C"
"291","0.477467615","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-47dBm","QoS Data, SN=1253, FN=0, Flags=.p....F.C"
"293","0.482010587","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1254, FN=0, Flags=.p....F.C"
"295","0.488223994","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-47dBm","QoS Data, SN=1255, FN=0, Flags=.p....F.C"
"298","0.490281649","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-46dBm","QoS Data, SN=1256, FN=0, Flags=.p....F.C"
"300","0.497250715","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-46dBm","QoS Data, SN=1257, FN=0, Flags=.p....F.C"
"303","0.504007157","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1258, FN=0, Flags=.p....F.C"
"305","0.513979993","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-47dBm","QoS Data, SN=1259, FN=0, Flags=.p....F.C"
"306","0.514738417","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1260, FN=0, Flags=.p....F.C"
"310","0.524541847","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1261, FN=0, Flags=.p....F.C"
"311","0.524545923","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-47dBm","QoS Data, SN=1262, FN=0, Flags=.p....F.C"
"315","0.526719563","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-47dBm","QoS Data, SN=1263, FN=0, Flags=.p....F.C"
"317","0.528720585","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-46dBm","QoS Data, SN=1264, FN=0, Flags=.p....F.C"
"319","0.539265745","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-46dBm","QoS Data, SN=1265, FN=0, Flags=.p....F.C"
"321","0.543953236","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","659","-47dBm","QoS Data, SN=1266, FN=0, Flags=.p....F.C"
"322","0.551282307","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-46dBm","QoS Data, SN=1267, FN=0, Flags=.p....F.C"
"323","0.551960439","e8:48:b8:da:df:46","Broadcast","802.11","452","-48dBm","Beacon frame, SN=4016, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"327","0.554217593","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-46dBm","QoS Data, SN=1268, FN=0, Flags=.p....F.C"
"328","0.558223773","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-47dBm","QoS Data, SN=1269, FN=0, Flags=.p....F.C"
"329","0.560246810","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-46dBm","QoS Data, SN=1270, FN=0, Flags=.p....F.C"
"331","0.569508340","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1271, FN=0, Flags=.p....F.C"
"333","0.577769300","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1272, FN=0, Flags=.p....F.C"
"335","0.585755951","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1273, FN=0, Flags=.p....F.C"
"336","0.586714847","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-47dBm","QoS Data, SN=1274, FN=0, Flags=.p....F.C"
"342","0.594277661","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1275, FN=0, Flags=.p....F.C"
"344","0.599407484","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-47dBm","QoS Data, SN=1276, FN=0, Flags=.p....F.C"
"346","0.602249993","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1277, FN=0, Flags=.p....F.C"
"348","0.610249756","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1278, FN=0, Flags=.p....F.C"
"350","0.618249353","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-46dBm","QoS Data, SN=1279, FN=0, Flags=.p....F.C"
"352","0.624963450","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-46dBm","QoS Data, SN=1280, FN=0, Flags=.p....F.C"
"353","0.626714989","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1281, FN=0, Flags=.p....F.C"
"356","0.637500400","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1282, FN=0, Flags=.p....F.C"
"357","0.637961016","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-47dBm","QoS Data, SN=1283, FN=0, Flags=.p....F.C"
"359","0.639334924","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-46dBm","QoS Data, SN=1284, FN=0, Flags=.p....F.C"
"362","0.645585028","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1285, FN=0, Flags=.p....F.C"
"364","0.654012100","e8:48:b8:da:df:46","Broadcast","802.11","452","-48dBm","Beacon frame, SN=4018, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"367","0.655292929","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-46dBm","QoS Data, SN=1286, FN=0, Flags=.p....F.C"
"369","0.659975997","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-47dBm","QoS Data, SN=1287, FN=0, Flags=.p....F.C"
"371","0.662509534","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-46dBm","QoS Data, SN=1288, FN=0, Flags=.p....F.C"
"373","0.670754610","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1289, FN=0, Flags=.p....F.C"
"375","0.681784150","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1290, FN=0, Flags=.p....F.C"
"377","0.690266921","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1291, FN=0, Flags=.p....F.C"
"380","0.698759037","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1292, FN=0, Flags=.p....F.C"
"382","0.708717655","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-47dBm","QoS Data, SN=1293, FN=0, Flags=.p....F.C"
"383","0.710501703","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=1294, FN=0, Flags=.p....F.C"
"386","0.722514137","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-46dBm","QoS Data, SN=1295, FN=0, Flags=.p....F.C"
"388","0.727483356","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-47dBm","QoS Data, SN=1296, FN=0, Flags=.p....F.C"
