"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"49","0.082316106","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1764, FN=0, Flags=.p....F.C"
"50","0.084772138","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1765, FN=0, Flags=.p....F.C"
"52","0.085634207","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1767, FN=0, Flags=.p....F.C"
"57","0.086932967","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1768, FN=0, Flags=.p..R.F.C"
"61","0.088018905","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1771, FN=0, Flags=.p..R.F.C"
"62","0.088366397","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1772, FN=0, Flags=.p....F.C"
"65","0.089178147","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1772, FN=0, Flags=.p..R.F.C"
"66","0.089695233","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1772, FN=0, Flags=.p..R.F.C"
"73","0.106835962","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1775, FN=0, Flags=.p....F.C"
"76","0.109582193","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=1777, FN=0, Flags=.p....F.C"
"77","0.112289834","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1778, FN=0, Flags=.p....F.C"
"79","0.113084525","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1780, FN=0, Flags=.p....F.C"
"80","0.113711993","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1780, FN=0, Flags=.p..R.F.C"
"82","0.115292453","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1781, FN=0, Flags=.p....F.C"
"87","0.118010438","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1782, FN=0, Flags=.p....F.C"
"89","0.120503510","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1783, FN=0, Flags=.p....F.C"
"91","0.123515745","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1784, FN=0, Flags=.p....F.C"
"93","0.124372382","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1786, FN=0, Flags=.p....F.C"
"98","0.125668318","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1786, FN=0, Flags=.p..R.F.C"
"99","0.126267906","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1786, FN=0, Flags=.p..R.F.C"
"106","0.127675468","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1791, FN=0, Flags=.p....F.C"
"118","0.132312429","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=1795, FN=0, Flags=.p....F.C"
"120","0.134513834","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-51dBm","QoS Data, SN=1796, FN=0, Flags=.p....F.C"
"122","0.135156060","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1796, FN=0, Flags=.p..R.F.C"
"125","0.143125154","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1798, FN=0, Flags=.p....F.C"
"128","0.145539178","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1800, FN=0, Flags=.p....F.C"
"130","0.146522045","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1802, FN=0, Flags=.p....F.C"
"133","0.152816745","e8:48:b8:da:df:46","Broadcast","802.11","452","-53dBm","Beacon frame, SN=3660, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"135","0.153810926","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=1803, FN=0, Flags=.p....F.C"
"138","0.164622192","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=1804, FN=0, Flags=.p....F.C"
"140","0.170106810","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=1805, FN=0, Flags=.p....F.C"
"142","0.192356606","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-51dBm","QoS Data, SN=1806, FN=0, Flags=.p....F.C"
"149","0.208848840","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1808, FN=0, Flags=.p....F.C"
"151","0.211652908","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1810, FN=0, Flags=.p....F.C"
"152","0.211996471","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1811, FN=0, Flags=.p....F.C"
"153","0.212346279","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1812, FN=0, Flags=.p....F.C"
"157","0.213398782","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1812, FN=0, Flags=.p..R.F.C"
"158","0.213952518","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1812, FN=0, Flags=.p..R.F.C"
"162","0.217113677","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-51dBm","QoS Data, SN=1816, FN=0, Flags=.p....F.C"
"164","0.217695054","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1816, FN=0, Flags=.p..R.F.C"
"165","0.218223333","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1816, FN=0, Flags=.p..R.F.C"
"171","0.225937755","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-52dBm","QoS Data, SN=1818, FN=0, Flags=.p....F.C"
"172","0.228144386","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1819, FN=0, Flags=.p....F.C"
"175","0.241401489","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-53dBm","QoS Data, SN=1820, FN=0, Flags=.p....F.C"
"176","0.246894254","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","185","-53dBm","QoS Data, SN=1821, FN=0, Flags=.p....F.C"
"177","0.247349969","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1822, FN=0, Flags=.p....F.C"
"178","0.247699306","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1823, FN=0, Flags=.p....F.C"
"180","0.249900935","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1824, FN=0, Flags=.p....F.C"
"181","0.250244622","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1825, FN=0, Flags=.p....F.C"
"182","0.250593104","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1826, FN=0, Flags=.p....F.C"
"186","0.251652275","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1828, FN=0, Flags=.p..R.F.C"
"191","0.255491770","e8:48:b8:da:df:46","Broadcast","802.11","452","-50dBm","Beacon frame, SN=3662, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"193","0.256502803","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-51dBm","QoS Data, SN=1830, FN=0, Flags=.p....F.C"
"201","0.258523446","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1835, FN=0, Flags=.p..R.F.C"
"206","0.260073519","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1840, FN=0, Flags=.p....F.C"
"212","0.261946072","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1844, FN=0, Flags=.p....F.C"
"214","0.262550345","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1844, FN=0, Flags=.p..R.F.C"
"215","0.263013214","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1846, FN=0, Flags=.p....F.C"
"220","0.264754402","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1847, FN=0, Flags=.p....F.C"
"224","0.265821069","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=1849, FN=0, Flags=.p....F.C"
"225","0.266572668","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1850, FN=0, Flags=.p....F.C"
"226","0.266918795","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1851, FN=0, Flags=.p....F.C"
"227","0.267806249","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1851, FN=0, Flags=.p..R.F.C"
"233","0.269315217","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1857, FN=0, Flags=.p....F.C"
"234","0.269662613","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1858, FN=0, Flags=.p....F.C"
"247","0.271867589","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","123","-53dBm","QoS Data, SN=1859, FN=0, Flags=.p....F.C"
"248","0.272282930","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-51dBm","QoS Data, SN=1860, FN=0, Flags=.p....F.C"
"249","0.272569871","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1861, FN=0, Flags=.p....F.C"
"252","0.277356290","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-53dBm","QoS Data, SN=1862, FN=0, Flags=.p....F.C"
"258","0.280395784","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-53dBm","QoS Data, SN=1863, FN=0, Flags=.p....F.C"
"259","0.283111804","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1864, FN=0, Flags=.p....F.C"
"260","0.283482158","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1865, FN=0, Flags=.p....F.C"
"262","0.285784730","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1866, FN=0, Flags=.p....F.C"
"265","0.288338858","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=1867, FN=0, Flags=.p....F.C"
"267","0.291553631","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1868, FN=0, Flags=.p....F.C"
"269","0.294140503","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1869, FN=0, Flags=.p....F.C"
"270","0.294418971","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1870, FN=0, Flags=.p....F.C"
"271","0.294743353","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=1871, FN=0, Flags=.p....F.C"
"273","0.296796350","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1872, FN=0, Flags=.p....F.C"
"275","0.299574375","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1873, FN=0, Flags=.p....F.C"
"276","0.299948373","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1874, FN=0, Flags=.p....F.C"
"277","0.300301816","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1875, FN=0, Flags=.p....F.C"
"278","0.300884618","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1875, FN=0, Flags=.p..R.F.C"
"281","0.302306637","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1876, FN=0, Flags=.p....F.C"
"286","0.305072377","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1878, FN=0, Flags=.p....F.C"
"287","0.305496425","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1879, FN=0, Flags=.p....F.C"
"288","0.305750702","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=1880, FN=0, Flags=.p....F.C"
"291","0.308512523","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1881, FN=0, Flags=.p....F.C"
"293","0.309462590","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-51dBm","QoS Data, SN=1883, FN=0, Flags=.p....F.C"
"300","0.311598915","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1884, FN=0, Flags=.p....F.C"
"301","0.311599491","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","143","-53dBm","QoS Data, SN=1885, FN=0, Flags=.p....F.C"
"308","0.313148681","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1886, FN=0, Flags=.p..R.F.C"
"309","0.313149180","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","143","-54dBm","QoS Data, SN=1892, FN=0, Flags=.p....F.C"
"315","0.314571660","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1894, FN=0, Flags=.p....F.C"
"316","0.314572187","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","143","-53dBm","QoS Data, SN=1895, FN=0, Flags=.p....F.C"
"319","0.315385308","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-51dBm","QoS Data, SN=1894, FN=0, Flags=.p..R.F.C"
"328","0.317782459","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1898, FN=0, Flags=.p....F.C"
"329","0.319149270","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1899, FN=0, Flags=.p....F.C"
"330","0.319473142","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=1900, FN=0, Flags=.p....F.C"
"331","0.319816030","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=1901, FN=0, Flags=.p....F.C"
"333","0.321503408","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-50dBm","QoS Data, SN=1902, FN=0, Flags=.p....F.C"
"337","0.322416830","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-50dBm","QoS Data, SN=1903, FN=0, Flags=.p....F.C"
"340","0.324503036","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-52dBm","QoS Data, SN=1904, FN=0, Flags=.p....F.C"
"342","0.330349920","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1907, FN=0, Flags=.p....F.C"
"344","0.332565385","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1908, FN=0, Flags=.p....F.C"
"346","0.333343025","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1910, FN=0, Flags=.p....F.C"
"349","0.334081147","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=1912, FN=0, Flags=.p..R.F.C"
"350","0.334721691","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=1912, FN=0, Flags=.p..R.F.C"
"351","0.335344177","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-50dBm","QoS Data, SN=1913, FN=0, Flags=.p....F.C"
"352","0.335867014","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=1913, FN=0, Flags=.p..R.F.C"
"354","0.336551577","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=1913, FN=0, Flags=.p..R.F.C"
"359","0.337878533","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1915, FN=0, Flags=.p....F.C"
"360","0.338233157","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1916, FN=0, Flags=.p....F.C"
"368","0.340199550","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=1923, FN=0, Flags=.p..R.F.C"
"370","0.341032430","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","QoS Data, SN=1925, FN=0, Flags=.p....F.C"
"372","0.341529192","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=1926, FN=0, Flags=.p..R.F.C"
"373","0.341900323","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=1927, FN=0, Flags=.p....F.C"
"385","0.343537937","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1928, FN=0, Flags=.p....F.C"
"386","0.343915329","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1929, FN=0, Flags=.p....F.C"
"387","0.344193883","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1930, FN=0, Flags=.p....F.C"
"392","0.346486740","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=1931, FN=0, Flags=.p....F.C"
"394","0.348990363","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1932, FN=0, Flags=.p....F.C"
"396","0.351734062","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1933, FN=0, Flags=.p....F.C"
"397","0.352127911","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1934, FN=0, Flags=.p....F.C"
"401","0.354485774","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=1935, FN=0, Flags=.p....F.C"
"402","0.354876866","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=1936, FN=0, Flags=.p....F.C"
"404","0.357238360","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1937, FN=0, Flags=.p....F.C"
"405","0.357924864","e8:48:b8:da:df:46","Broadcast","802.11","452","-50dBm","Beacon frame, SN=3664, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"411","0.360050166","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1938, FN=0, Flags=.p....F.C"
"414","0.362741974","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1940, FN=0, Flags=.p....F.C"
"415","0.363128544","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1941, FN=0, Flags=.p....F.C"
"416","0.363621358","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=1941, FN=0, Flags=.p..R.F.C"
"418","0.365486967","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=1942, FN=0, Flags=.p....F.C"
"423","0.368298562","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1943, FN=0, Flags=.p....F.C"
"425","0.369057548","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-51dBm","QoS Data, SN=1945, FN=0, Flags=.p....F.C"
"427","0.371065421","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1946, FN=0, Flags=.p....F.C"
"429","0.371664878","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1947, FN=0, Flags=.p..R.F.C"
"430","0.372007342","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1948, FN=0, Flags=.p....F.C"
"436","0.373439494","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1950, FN=0, Flags=.p..R.F.C"
"438","0.374234079","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1954, FN=0, Flags=.p....F.C"
"439","0.374732999","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1954, FN=0, Flags=.p..R.F.C"
"443","0.375864923","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1954, FN=0, Flags=.p..R.F.C"
"444","0.376590374","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-49dBm","QoS Data, SN=1954, FN=0, Flags=.p..R.F.C"
"445","0.376999887","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=1955, FN=0, Flags=.p....F.C"
"454","0.379286955","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1959, FN=0, Flags=.p....F.C"
"455","0.379843343","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1960, FN=0, Flags=.p....F.C"
"458","0.382485624","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-50dBm","QoS Data, SN=1961, FN=0, Flags=.p....F.C"
"459","0.383067658","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=1961, FN=0, Flags=.p..R.F.C"
"462","0.385380203","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1962, FN=0, Flags=.p....F.C"
"465","0.387887891","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1964, FN=0, Flags=.p....F.C"
"467","0.388779584","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-53dBm","QoS Data, SN=1966, FN=0, Flags=.p....F.C"
"473","0.390300311","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=1968, FN=0, Flags=.p..R.F.C"
"475","0.391490644","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1972, FN=0, Flags=.p....F.C"
