"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"2","0.000573050","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3431, FN=0, Flags=.p..R.F.C"
"5","0.001375362","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3431, FN=0, Flags=.p..R.F.C"
"7","0.001937292","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3433, FN=0, Flags=.p..R.F.C"
"8","0.002466607","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-53dBm","QoS Data, SN=3435, FN=0, Flags=.p....F.C"
"11","0.003266452","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-53dBm","QoS Data, SN=3436, FN=0, Flags=.p..R.F.C"
"12","0.003777983","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-51dBm","QoS Data, SN=3436, FN=0, Flags=.p..R.F.C"
"14","0.004673359","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-53dBm","QoS Data, SN=3438, FN=0, Flags=.p....F.C"
"18","0.005700650","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-51dBm","QoS Data, SN=3438, FN=0, Flags=.p..R.F.C"
"21","0.008075434","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-53dBm","QoS Data, SN=3442, FN=0, Flags=.p....F.C"
"26","0.027502746","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-50dBm","QoS Data, SN=3443, FN=0, Flags=.p....F.C"
"27","0.027854548","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=3444, FN=0, Flags=.p....F.C"
"28","0.030144946","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-50dBm","QoS Data, SN=3445, FN=0, Flags=.p....F.C"
"29","0.030497759","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-50dBm","QoS Data, SN=3446, FN=0, Flags=.p....F.C"
"30","0.030846881","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=3447, FN=0, Flags=.p....F.C"
"33","0.063439788","e8:48:b8:da:df:46","Broadcast","802.11","452","-50dBm","Beacon frame, SN=3370, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"37","0.110193358","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=3449, FN=0, Flags=.p....F.C"
"38","0.110515022","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-51dBm","QoS Data, SN=3450, FN=0, Flags=.p....F.C"
"40","0.124102446","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=3451, FN=0, Flags=.p....F.C"
"41","0.124746534","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=3451, FN=0, Flags=.p..R.F.C"
"42","0.126874881","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=3452, FN=0, Flags=.p....F.C"
"44","0.127496355","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=3452, FN=0, Flags=.p..R.F.C"
"45","0.128121372","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-51dBm","QoS Data, SN=3454, FN=0, Flags=.p....F.C"
"46","0.128679871","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=3454, FN=0, Flags=.p..R.F.C"
"48","0.129469249","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=3455, FN=0, Flags=.p....F.C"
"50","0.130311862","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=3457, FN=0, Flags=.p....F.C"
"54","0.131401734","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=3457, FN=0, Flags=.p..R.F.C"
"55","0.131856598","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=3457, FN=0, Flags=.p..R.F.C"
"56","0.132581764","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-52dBm","QoS Data, SN=3457, FN=0, Flags=.p..R.F.C"
"58","0.133526970","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=3461, FN=0, Flags=.p....F.C"
"59","0.134046600","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=3461, FN=0, Flags=.p..R.F.C"
"60","0.135035265","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-51dBm","QoS Data, SN=3462, FN=0, Flags=.p....F.C"
"62","0.135631613","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=3462, FN=0, Flags=.p..R.F.C"
"63","0.136218620","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-51dBm","QoS Data, SN=3464, FN=0, Flags=.p....F.C"
"79","0.154321402","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3466, FN=0, Flags=.p....F.C"
"82","0.159558554","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3468, FN=0, Flags=.p....F.C"
"84","0.160358152","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3468, FN=0, Flags=.p..R.F.C"
"86","0.162630700","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-51dBm","QoS Data, SN=3470, FN=0, Flags=.p....F.C"
"88","0.166269313","e8:48:b8:da:df:46","Broadcast","802.11","452","-50dBm","Beacon frame, SN=3372, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"91","0.167573520","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3471, FN=0, Flags=.p....F.C"
"92","0.168153645","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3472, FN=0, Flags=.p....F.C"
"94","0.168911329","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-53dBm","QoS Data, SN=3474, FN=0, Flags=.p....F.C"
"98","0.169947815","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-53dBm","QoS Data, SN=3474, FN=0, Flags=.p..R.F.C"
"100","0.170511994","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3474, FN=0, Flags=.p..R.F.C"
"102","0.171137133","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-54dBm","QoS Data, SN=3478, FN=0, Flags=.p....F.C"
"106","0.173275381","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3479, FN=0, Flags=.p....F.C"
"110","0.178797381","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-51dBm","QoS Data, SN=3481, FN=0, Flags=.p....F.C"
"112","0.179656927","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-51dBm","QoS Data, SN=3483, FN=0, Flags=.p....F.C"
"113","0.180154407","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3483, FN=0, Flags=.p..R.F.C"
"114","0.180652497","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3483, FN=0, Flags=.p..R.F.C"
"115","0.181403108","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-49dBm","QoS Data, SN=3483, FN=0, Flags=.p..R.F.C"
"116","0.181761178","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3484, FN=0, Flags=.p....F.C"
"117","0.182053629","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3485, FN=0, Flags=.p....F.C"
"121","0.183126542","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3485, FN=0, Flags=.p..R.F.C"
"124","0.184393949","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3485, FN=0, Flags=.p..R.F.C"
"125","0.185255391","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-52dBm","QoS Data, SN=3485, FN=0, Flags=.p..R.F.C"
"130","0.187426236","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3492, FN=0, Flags=.p..R.F.C"
"135","0.188652403","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3494, FN=0, Flags=.p..R.F.C"
"136","0.189227398","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3494, FN=0, Flags=.p..R.F.C"
"137","0.189716979","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-54dBm","QoS Data, SN=3494, FN=0, Flags=.p..R.F.C"
"138","0.190594235","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-53dBm","QoS Data, SN=3497, FN=0, Flags=.p....F.C"
"146","0.247900963","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=3499, FN=0, Flags=.p....F.C"
"147","0.250389387","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-53dBm","QoS Data, SN=3500, FN=0, Flags=.p....F.C"
"148","0.250392693","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-53dBm","QoS Data, SN=3501, FN=0, Flags=.p....F.C"
"151","0.255870217","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-53dBm","QoS Data, SN=3502, FN=0, Flags=.p....F.C"
"152","0.258614421","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-53dBm","QoS Data, SN=3503, FN=0, Flags=.p....F.C"
"153","0.266601069","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=3504, FN=0, Flags=.p....F.C"
"154","0.268236506","e8:48:b8:da:df:46","Broadcast","802.11","452","-50dBm","Beacon frame, SN=3374, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"157","0.272105660","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=3505, FN=0, Flags=.p....F.C"
"159","0.283168992","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-53dBm","QoS Data, SN=3506, FN=0, Flags=.p....F.C"
