"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"6450","5.343665413","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=784, FN=0, Flags=.p....F.C"
"6451","5.344006073","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=785, FN=0, Flags=.p....F.C"
"6452","5.344007375","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=786, FN=0, Flags=.p....F.C"
"6456","5.349337547","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=787, FN=0, Flags=.p....F.C"
"6460","5.354607065","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=789, FN=0, Flags=.p....F.C"
"6461","5.363396859","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-50dBm","QoS Data, SN=790, FN=0, Flags=.p....F.C"
"6463","5.363950007","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=790, FN=0, Flags=.p..R.F.C"
"6465","5.365869795","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=792, FN=0, Flags=.p....F.C"
"6467","5.366428111","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=792, FN=0, Flags=.p..R.F.C"
"6469","5.368691379","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=794, FN=0, Flags=.p....F.C"
"6470","5.368969970","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=795, FN=0, Flags=.p....F.C"
"6471","5.369443822","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=795, FN=0, Flags=.p..R.F.C"
"6472","5.369939353","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=795, FN=0, Flags=.p..R.F.C"
"6473","5.370703783","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-49dBm","QoS Data, SN=795, FN=0, Flags=.p..R.F.C"
"6474","5.370972099","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=796, FN=0, Flags=.p....F.C"
"6475","5.371308172","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=797, FN=0, Flags=.p....F.C"
"6478","5.373819732","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=798, FN=0, Flags=.p....F.C"
"6479","5.374197508","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=799, FN=0, Flags=.p....F.C"
"6481","5.376569153","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=800, FN=0, Flags=.p....F.C"
"6484","5.379321106","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=802, FN=0, Flags=.p....F.C"
"6486","5.379861615","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=802, FN=0, Flags=.p..R.F.C"
"6490","5.409360396","e8:48:b8:da:df:46","Broadcast","802.11","452","-50dBm","Beacon frame, SN=1428, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"6494","5.415176244","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-50dBm","QoS Data, SN=804, FN=0, Flags=.p....F.C"
"6495","5.431680072","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-53dBm","QoS Data, SN=805, FN=0, Flags=.p....F.C"
"6506","5.462134937","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-51dBm","QoS Data, SN=806, FN=0, Flags=.p....F.C"
"6507","5.462487628","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=807, FN=0, Flags=.p....F.C"
"6510","5.467132137","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-53dBm","QoS Data, SN=808, FN=0, Flags=.p....F.C"
"6511","5.472907800","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-51dBm","QoS Data, SN=809, FN=0, Flags=.p....F.C"
"6512","5.473267306","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=810, FN=0, Flags=.p....F.C"
"6516","5.478901454","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-50dBm","QoS Data, SN=811, FN=0, Flags=.p....F.C"
"6517","5.479414522","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=811, FN=0, Flags=.p..R.F.C"
"6519","5.481397627","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=812, FN=0, Flags=.p....F.C"
"6520","5.481985447","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=812, FN=0, Flags=.p..R.F.C"
"6522","5.483909310","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-53dBm","QoS Data, SN=813, FN=0, Flags=.p....F.C"
"6523","5.487094555","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=814, FN=0, Flags=.p....F.C"
"6524","5.487675867","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=814, FN=0, Flags=.p..R.F.C"
"6526","5.489626760","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-51dBm","QoS Data, SN=815, FN=0, Flags=.p....F.C"
"6528","5.492163524","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-53dBm","QoS Data, SN=816, FN=0, Flags=.p....F.C"
