"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"58","0.058187841","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=362, FN=0, Flags=.p....F.C"
"59","0.058674826","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=362, FN=0, Flags=.p..R.F.C"
"60","0.059284868","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=363, FN=0, Flags=.p....F.C"
"61","0.059578862","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=363, FN=0, Flags=.p..R.F.C"
"65","0.060812277","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=364, FN=0, Flags=.p....F.C"
"66","0.060941278","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=365, FN=0, Flags=.p....F.C"
"67","0.061303223","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=366, FN=0, Flags=.p....F.C"
"82","0.066196565","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=367, FN=0, Flags=.p....F.C"
"84","0.066793408","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=369, FN=0, Flags=.p....F.C"
"92","0.068442422","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=369, FN=0, Flags=.p..R.F.C"
"93","0.069003157","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=377, FN=0, Flags=.p....F.C"
"94","0.069004783","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=378, FN=0, Flags=.p....F.C"
"96","0.069638478","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=379, FN=0, Flags=.p..R.F.C"
"97","0.069730045","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=380, FN=0, Flags=.p....F.C"
"121","0.078034630","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=383, FN=0, Flags=.p....F.C"
"122","0.078036355","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=384, FN=0, Flags=.p....F.C"
"127","0.080031010","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=385, FN=0, Flags=.p....F.C"
"137","0.083325079","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=386, FN=0, Flags=.p....F.C"
"147","0.086227074","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=387, FN=0, Flags=.p....F.C"
"148","0.086530694","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=387, FN=0, Flags=.p..R.F.C"
"153","0.089494367","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=388, FN=0, Flags=.p....F.C"
"155","0.093597863","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=389, FN=0, Flags=.p....F.C"
"156","0.093668364","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=390, FN=0, Flags=.p....F.C"
"163","0.096905592","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=391, FN=0, Flags=.p....F.C"
"164","0.096907534","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=392, FN=0, Flags=.p....F.C"
"165","0.097326438","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","147","-54dBm","QoS Data, SN=393, FN=0, Flags=.p....F.C"
"171","0.100711617","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=394, FN=0, Flags=.p....F.C"
"172","0.100713602","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=395, FN=0, Flags=.p....F.C"
"174","0.101755529","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=396, FN=0, Flags=.p....F.C"
"181","0.104383621","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","185","-54dBm","QoS Data, SN=397, FN=0, Flags=.p....F.C"
"182","0.104385724","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=398, FN=0, Flags=.p....F.C"
"185","0.106999535","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=399, FN=0, Flags=.p....F.C"
"186","0.107188482","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=400, FN=0, Flags=.p....F.C"
"187","0.109760102","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=401, FN=0, Flags=.p....F.C"
"188","0.109761588","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=402, FN=0, Flags=.p....F.C"
"189","0.110160829","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=403, FN=0, Flags=.p....F.C"
"191","0.112548090","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=405, FN=0, Flags=.p....F.C"
"192","0.112632813","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=406, FN=0, Flags=.p....F.C"
"193","0.112759829","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=407, FN=0, Flags=.p....F.C"
"215","0.120472436","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-51dBm","QoS Data, SN=408, FN=0, Flags=.p....F.C"
"216","0.120474382","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-51dBm","QoS Data, SN=409, FN=0, Flags=.p....F.C"
"228","0.124056802","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=410, FN=0, Flags=.p....F.C"
"229","0.124058565","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=411, FN=0, Flags=.p....F.C"
"232","0.125785766","e8:48:b8:da:df:46","Broadcast","802.11","452","-50dBm","Beacon frame, SN=2202, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"240","0.129300336","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=412, FN=0, Flags=.p....F.C"
"241","0.129581926","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=413, FN=0, Flags=.p....F.C"
"253","0.137945789","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","185","-51dBm","QoS Data, SN=414, FN=0, Flags=.p....F.C"
"256","0.143060593","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=415, FN=0, Flags=.p....F.C"
"257","0.143188747","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","QoS Data, SN=416, FN=0, Flags=.p....F.C"
"258","0.143322534","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=417, FN=0, Flags=.p....F.C"
"263","0.145858422","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=418, FN=0, Flags=.p....F.C"
"264","0.145860125","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=419, FN=0, Flags=.p....F.C"
"275","0.149523929","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=420, FN=0, Flags=.p....F.C"
"276","0.149526212","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=421, FN=0, Flags=.p....F.C"
"297","0.155883683","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=422, FN=0, Flags=.p....F.C"
"298","0.155885361","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","123","-54dBm","QoS Data, SN=423, FN=0, Flags=.p....F.C"
"299","0.156992235","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=424, FN=0, Flags=.p....F.C"
"300","0.157085487","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-51dBm","QoS Data, SN=425, FN=0, Flags=.p....F.C"
"310","0.162881734","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=426, FN=0, Flags=.p....F.C"
"311","0.163283640","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=427, FN=0, Flags=.p....F.C"
"312","0.163711965","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","QoS Data, SN=427, FN=0, Flags=.p..R.F.C"
"316","0.164554710","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=427, FN=0, Flags=.p..R.F.C"
"318","0.165485874","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-52dBm","QoS Data, SN=427, FN=0, Flags=.p..R.F.C"
"320","0.166386049","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=431, FN=0, Flags=.p....F.C"
"332","0.168499252","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-51dBm","QoS Data, SN=435, FN=0, Flags=.p....F.C"
"334","0.169358174","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=437, FN=0, Flags=.p....F.C"
"354","0.173512984","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=443, FN=0, Flags=.p....F.C"
"355","0.174098580","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=443, FN=0, Flags=.p..R.F.C"
"357","0.174673846","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=443, FN=0, Flags=.p..R.F.C"
"358","0.175512243","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-52dBm","QoS Data, SN=443, FN=0, Flags=.p..R.F.C"
"363","0.177971688","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=445, FN=0, Flags=.p....F.C"
"364","0.177972711","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=446, FN=0, Flags=.p....F.C"
"365","0.179130775","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=447, FN=0, Flags=.p....F.C"
"366","0.179485393","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=448, FN=0, Flags=.p....F.C"
"367","0.179843545","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=449, FN=0, Flags=.p....F.C"
"372","0.180933935","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=449, FN=0, Flags=.p..R.F.C"
"390","0.187291359","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=454, FN=0, Flags=.p....F.C"
"391","0.187426247","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","147","-51dBm","QoS Data, SN=455, FN=0, Flags=.p....F.C"
"392","0.187551882","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=456, FN=0, Flags=.p....F.C"
"397","0.190160283","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=457, FN=0, Flags=.p....F.C"
"406","0.192802208","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=458, FN=0, Flags=.p....F.C"
"408","0.193439907","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=459, FN=0, Flags=.p..R.F.C"
"409","0.193963041","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=459, FN=0, Flags=.p..R.F.C"
"415","0.195586715","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=459, FN=0, Flags=.p..R.F.C"
"416","0.196065787","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=465, FN=0, Flags=.p....F.C"
"426","0.198606729","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=469, FN=0, Flags=.p....F.C"
"428","0.199471679","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=471, FN=0, Flags=.p....F.C"
"433","0.201030761","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=473, FN=0, Flags=.p....F.C"
"434","0.201628664","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=473, FN=0, Flags=.p..R.F.C"
"435","0.202279948","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=473, FN=0, Flags=.p..R.F.C"
"438","0.203600923","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=474, FN=0, Flags=.p....F.C"
"441","0.209031777","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=475, FN=0, Flags=.p....F.C"
"442","0.209033752","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=476, FN=0, Flags=.p....F.C"
"443","0.209446298","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=477, FN=0, Flags=.p....F.C"
"448","0.212037665","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=478, FN=0, Flags=.p....F.C"
"457","0.215137226","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=479, FN=0, Flags=.p....F.C"
"461","0.217307522","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=480, FN=0, Flags=.p....F.C"
"462","0.217438560","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=481, FN=0, Flags=.p....F.C"
"475","0.226911089","e8:48:b8:da:df:46","Broadcast","802.11","452","-51dBm","Beacon frame, SN=2204, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"478","0.228571849","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-51dBm","QoS Data, SN=482, FN=0, Flags=.p....F.C"
"479","0.239577142","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=483, FN=0, Flags=.p....F.C"
"483","0.247630015","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=484, FN=0, Flags=.p....F.C"
"492","0.256062190","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=485, FN=0, Flags=.p....F.C"
"500","0.269834698","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=486, FN=0, Flags=.p....F.C"
"502","0.278375769","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=487, FN=0, Flags=.p....F.C"
"504","0.283312907","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=488, FN=0, Flags=.p....F.C"
"505","0.286542201","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=489, FN=0, Flags=.p....F.C"
"507","0.287456270","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-51dBm","QoS Data, SN=491, FN=0, Flags=.p....F.C"
"508","0.287994595","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=491, FN=0, Flags=.p..R.F.C"
"509","0.289033236","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=492, FN=0, Flags=.p....F.C"
"511","0.289651365","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=492, FN=0, Flags=.p..R.F.C"
"512","0.290130832","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=492, FN=0, Flags=.p..R.F.C"
"514","0.291001757","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=494, FN=0, Flags=.p....F.C"
"517","0.292147773","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=496, FN=0, Flags=.p....F.C"
"519","0.292934802","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=498, FN=0, Flags=.p....F.C"
"520","0.293424867","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=498, FN=0, Flags=.p..R.F.C"
"522","0.294531856","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=499, FN=0, Flags=.p....F.C"
"524","0.295331759","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=501, FN=0, Flags=.p....F.C"
"528","0.296377415","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=501, FN=0, Flags=.p..R.F.C"
"531","0.297335392","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=505, FN=0, Flags=.p....F.C"
"538","0.305302417","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-51dBm","QoS Data, SN=506, FN=0, Flags=.p....F.C"
"542","0.308299007","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=507, FN=0, Flags=.p....F.C"
"543","0.308430886","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=508, FN=0, Flags=.p....F.C"
"551","0.310465756","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=514, FN=0, Flags=.p..R.F.C"
"554","0.311336195","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=517, FN=0, Flags=.p....F.C"
"562","0.313151401","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=517, FN=0, Flags=.p..R.F.C"
"568","0.314445734","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","QoS Data, SN=517, FN=0, Flags=.p..R.F.C"
"571","0.315333895","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-49dBm","QoS Data, SN=517, FN=0, Flags=.p..R.F.C"
"575","0.316188391","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=525, FN=0, Flags=.p....F.C"
"580","0.317546808","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=529, FN=0, Flags=.p....F.C"
"593","0.322083769","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-51dBm","QoS Data, SN=530, FN=0, Flags=.p....F.C"
"594","0.322221852","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=531, FN=0, Flags=.p....F.C"
"596","0.324870741","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-51dBm","QoS Data, SN=532, FN=0, Flags=.p....F.C"
"597","0.324959117","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-54dBm","QoS Data, SN=533, FN=0, Flags=.p....F.C"
"600","0.327610001","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=534, FN=0, Flags=.p....F.C"
"601","0.327699564","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","147","-54dBm","QoS Data, SN=535, FN=0, Flags=.p....F.C"
"602","0.327991960","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","147","-54dBm","QoS Data, SN=535, FN=0, Flags=.p..R.F.C"
"603","0.327993584","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=536, FN=0, Flags=.p....F.C"
"607","0.329795314","e8:48:b8:da:df:46","Broadcast","802.11","452","-50dBm","Beacon frame, SN=2206, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"616","0.335868760","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=538, FN=0, Flags=.p....F.C"
"617","0.336234061","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=538, FN=0, Flags=.p..R.F.C"
"619","0.341364549","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=539, FN=0, Flags=.p....F.C"
"625","0.344419060","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=540, FN=0, Flags=.p....F.C"
"630","0.347158791","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=541, FN=0, Flags=.p....F.C"
"631","0.347503461","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=542, FN=0, Flags=.p....F.C"
"632","0.347858014","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=543, FN=0, Flags=.p....F.C"
"636","0.348895049","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=543, FN=0, Flags=.p..R.F.C"
"642","0.352326625","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=547, FN=0, Flags=.p....F.C"
"643","0.352733289","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=548, FN=0, Flags=.p....F.C"
"644","0.353083556","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=549, FN=0, Flags=.p....F.C"
"649","0.355100758","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","147","-54dBm","QoS Data, SN=552, FN=0, Flags=.p....F.C"
"650","0.355231494","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=553, FN=0, Flags=.p....F.C"
"651","0.355361319","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=554, FN=0, Flags=.p....F.C"
"663","0.360173374","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=555, FN=0, Flags=.p....F.C"
"665","0.360817872","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=556, FN=0, Flags=.p..R.F.C"
"666","0.361171242","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=557, FN=0, Flags=.p....F.C"
"674","0.363628093","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=562, FN=0, Flags=.p....F.C"
"675","0.364152361","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=562, FN=0, Flags=.p..R.F.C"
