"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"1","0.000000000","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","28.8889","QoS Data, SN=2043, FN=0, Flags=.p....F.C"
"3","0.001182729","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","28.8889","QoS Data, SN=2045, FN=0, Flags=.p....F.C"
"7","0.003341729","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2048, FN=0, Flags=.p....F.C"
"9","0.004100451","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2050, FN=0, Flags=.p....F.C"
"11","0.005862705","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2051, FN=0, Flags=.p....F.C"
"16","0.007651265","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2053, FN=0, Flags=.p....F.C"
"18","0.011156380","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2054, FN=0, Flags=.p....F.C"
"20","0.014197237","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","28.8889","QoS Data, SN=2056, FN=0, Flags=.p....F.C"
"23","0.016747584","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2058, FN=0, Flags=.p....F.C"
"24","0.017622717","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2058, FN=0, Flags=.p..R.F.C"
"25","0.017624050","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2059, FN=0, Flags=.p....F.C"
"26","0.018464627","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","28.8889","QoS Data, SN=2058, FN=0, Flags=.p..R.F.C"
"27","0.018465985","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","28.8889","QoS Data, SN=2059, FN=0, Flags=.p..R.F.C"
"28","0.019701430","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2060, FN=0, Flags=.p....F.C"
"30","0.024647535","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2061, FN=0, Flags=.p....F.C"
"31","0.025251334","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","28.8889","QoS Data, SN=2062, FN=0, Flags=.p....F.C"
"32","0.025834012","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2063, FN=0, Flags=.p....F.C"
"34","0.028743460","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2064, FN=0, Flags=.p....F.C"
"35","0.028884010","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2065, FN=0, Flags=.p....F.C"
"37","0.030327325","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2066, FN=0, Flags=.p....F.C"
"39","0.033367711","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2068, FN=0, Flags=.p....F.C"
"40","0.033959144","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2069, FN=0, Flags=.p....F.C"
"41","0.034671410","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=2225, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"43","0.036409980","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2070, FN=0, Flags=.p....F.C"
"44","0.037321477","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2070, FN=0, Flags=.p..R.F.C"
"45","0.038826904","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2071, FN=0, Flags=.p....F.C"
"47","0.042083635","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2072, FN=0, Flags=.p....F.C"
"48","0.044325597","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2073, FN=0, Flags=.p....F.C"
"49","0.045075401","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2073, FN=0, Flags=.p..R.F.C"
"51","0.047084838","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2074, FN=0, Flags=.p....F.C"
"53","0.052353584","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2075, FN=0, Flags=.p....F.C"
"54","0.055155628","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2076, FN=0, Flags=.p....F.C"
"55","0.055253324","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2077, FN=0, Flags=.p....F.C"
"56","0.055408776","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2078, FN=0, Flags=.p....F.C"
"58","0.056488509","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2078, FN=0, Flags=.p..R.F.C"
"60","0.057588726","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2079, FN=0, Flags=.p..R.F.C"
"61","0.058162114","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","28.8889","QoS Data, SN=2080, FN=0, Flags=.p....F.C"
"62","0.059302320","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2080, FN=0, Flags=.p..R.F.C"
"81","0.066316679","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2081, FN=0, Flags=.p....F.C"
"83","0.067653904","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2083, FN=0, Flags=.p....F.C"
"92","0.071803568","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2089, FN=0, Flags=.p....F.C"
"105","0.075426186","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2094, FN=0, Flags=.p....F.C"
"123","0.079812204","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2100, FN=0, Flags=.p....F.C"
"124","0.080484079","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2101, FN=0, Flags=.p....F.C"
"132","0.083587269","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2103, FN=0, Flags=.p....F.C"
"141","0.086506915","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2104, FN=0, Flags=.p....F.C"
"149","0.089982475","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2104, FN=0, Flags=.p..R.F.C"
"151","0.090786021","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","28.8889","QoS Data, SN=2106, FN=0, Flags=.p....F.C"
"154","0.092459972","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2109, FN=0, Flags=.p....F.C"
"162","0.095607515","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2110, FN=0, Flags=.p....F.C"
"181","0.101761330","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2112, FN=0, Flags=.p....F.C"
"182","0.102050125","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-58dBm","5785MHz","28.8889","QoS Data, SN=2113, FN=0, Flags=.p....F.C"
"194","0.105603508","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2114, FN=0, Flags=.p....F.C"
"195","0.106324571","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2115, FN=0, Flags=.p....F.C"
"209","0.112628506","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2116, FN=0, Flags=.p....F.C"
"210","0.113328676","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2117, FN=0, Flags=.p....F.C"
"214","0.115552296","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2117, FN=0, Flags=.p..R.F.C"
"216","0.116819206","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2117, FN=0, Flags=.p..R.F.C"
"222","0.120224795","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2119, FN=0, Flags=.p....F.C"
"223","0.120226993","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2120, FN=0, Flags=.p....F.C"
"225","0.120962086","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2122, FN=0, Flags=.p....F.C"
"237","0.124116280","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-58dBm","5785MHz","28.8889","QoS Data, SN=2128, FN=0, Flags=.p....F.C"
"243","0.127640068","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2130, FN=0, Flags=.p....F.C"
"245","0.128937443","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2130, FN=0, Flags=.p..R.F.C"
"247","0.130322651","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2132, FN=0, Flags=.p....F.C"
"251","0.132520626","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=2135, FN=0, Flags=.p....F.C"
"267","0.136579940","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2137, FN=0, Flags=.p....F.C"
"268","0.137266442","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=2227, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"271","0.140836818","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2138, FN=0, Flags=.p....F.C"
"282","0.144323685","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-58dBm","5785MHz","28.8889","QoS Data, SN=2140, FN=0, Flags=.p....F.C"
"284","0.145192182","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-58dBm","5785MHz","28.8889","QoS Data, SN=2140, FN=0, Flags=.p..R.F.C"
"286","0.146050639","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-58dBm","5785MHz","28.8889","QoS Data, SN=2140, FN=0, Flags=.p..R.F.C"
"288","0.146942562","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-58dBm","5785MHz","14.4444","QoS Data, SN=2140, FN=0, Flags=.p..R.F.C"
"290","0.148691805","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2142, FN=0, Flags=.p....F.C"
"291","0.149397965","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2143, FN=0, Flags=.p....F.C"
"295","0.152086765","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2144, FN=0, Flags=.p....F.C"
"317","0.158723662","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2146, FN=0, Flags=.p....F.C"
"319","0.159906253","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2148, FN=0, Flags=.p....F.C"
"324","0.163872333","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","14.4444","QoS Data, SN=2148, FN=0, Flags=.p..R.F.C"
"329","0.166641580","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","28.8889","QoS Data, SN=2150, FN=0, Flags=.p....F.C"
"332","0.168303166","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2153, FN=0, Flags=.p....F.C"
"345","0.174465143","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2156, FN=0, Flags=.p....F.C"
"348","0.176312819","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=2158, FN=0, Flags=.p....F.C"
"351","0.179064611","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","28.8889","QoS Data, SN=2159, FN=0, Flags=.p....F.C"
"353","0.179831236","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-58dBm","5785MHz","28.8889","QoS Data, SN=2161, FN=0, Flags=.p....F.C"
"361","0.182562184","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","28.8889","QoS Data, SN=2165, FN=0, Flags=.p....F.C"
"367","0.185015286","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","28.8889","QoS Data, SN=2166, FN=0, Flags=.p....F.C"
"368","0.185017533","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","28.8889","QoS Data, SN=2167, FN=0, Flags=.p....F.C"
"385","0.189903278","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","28.8889","QoS Data, SN=2168, FN=0, Flags=.p....F.C"
"388","0.192421909","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","28.8889","QoS Data, SN=2170, FN=0, Flags=.p....F.C"
"395","0.195929709","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","28.8889","QoS Data, SN=2171, FN=0, Flags=.p....F.C"
"398","0.197173730","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","28.8889","QoS Data, SN=2173, FN=0, Flags=.p....F.C"
"401","0.198719779","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","28.8889","QoS Data, SN=2173, FN=0, Flags=.p..R.F.C"
"402","0.199084946","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","28.8889","QoS Data, SN=2173, FN=0, Flags=.p..R.F.C"
"406","0.201478316","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","28.8889","QoS Data, SN=2174, FN=0, Flags=.p....F.C"
"415","0.205128977","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","28.8889","QoS Data, SN=2176, FN=0, Flags=.p....F.C"
"420","0.207180343","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","28.8889","QoS Data, SN=2176, FN=0, Flags=.p..R.F.C"
"423","0.208934917","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","28.8889","QoS Data, SN=2176, FN=0, Flags=.p..R.F.C"
"425","0.210729910","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","14.4444","QoS Data, SN=2176, FN=0, Flags=.p..R.F.C"
"427","0.212249040","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=2178, FN=0, Flags=.p....F.C"
"435","0.214455856","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=2186, FN=0, Flags=.p....F.C"
"462","0.220401782","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=2189, FN=0, Flags=.p....F.C"
"464","0.221293456","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=2191, FN=0, Flags=.p....F.C"
"482","0.228867823","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2196, FN=0, Flags=.p....F.C"
"495","0.234475097","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=2198, FN=0, Flags=.p....F.C"
"497","0.235353689","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=2198, FN=0, Flags=.p..R.F.C"
"513","0.240599774","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2200, FN=0, Flags=.p....F.C"
"518","0.242400211","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=2202, FN=0, Flags=.p....F.C"
"520","0.243384199","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2204, FN=0, Flags=.p....F.C"
"523","0.245088601","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=2205, FN=0, Flags=.p....F.C"
"528","0.247178941","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=2207, FN=0, Flags=.p....F.C"
"530","0.247753352","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2207, FN=0, Flags=.p..R.F.C"
"532","0.248442346","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=2207, FN=0, Flags=.p..R.F.C"
"537","0.250650832","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2209, FN=0, Flags=.p....F.C"
"538","0.250684861","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-57dBm","5785MHz","43.3333","QoS Data, SN=2210, FN=0, Flags=.p....F.C"
"539","0.250968184","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2211, FN=0, Flags=.p....F.C"
"544","0.252656234","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2211, FN=0, Flags=.p..R.F.C"
"545","0.252968838","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=2211, FN=0, Flags=.p..R.F.C"
"551","0.255453155","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2213, FN=0, Flags=.p....F.C"
"552","0.255455126","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2214, FN=0, Flags=.p....F.C"
"561","0.259117544","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2215, FN=0, Flags=.p....F.C"
"563","0.259639076","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2217, FN=0, Flags=.p....F.C"
"567","0.260883970","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2217, FN=0, Flags=.p..R.F.C"
"573","0.262764691","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2221, FN=0, Flags=.p....F.C"
"579","0.264641312","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2224, FN=0, Flags=.p....F.C"
"581","0.265230324","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=2224, FN=0, Flags=.p..R.F.C"
"586","0.267019761","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2224, FN=0, Flags=.p..R.F.C"
"588","0.267696233","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","21.6667","QoS Data, SN=2224, FN=0, Flags=.p..R.F.C"
"590","0.268801649","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2225, FN=0, Flags=.p..R.F.C"
"591","0.269440504","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2225, FN=0, Flags=.p..R.F.C"
"594","0.270387710","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2225, FN=0, Flags=.p..R.F.C"
"602","0.273466199","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","21.6667","QoS Data, SN=2225, FN=0, Flags=.p..R.F.C"
"605","0.274710567","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2228, FN=0, Flags=.p....F.C"
"616","0.279251811","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2228, FN=0, Flags=.p..R.F.C"
"621","0.280829168","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2233, FN=0, Flags=.p....F.C"
"628","0.283289167","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2233, FN=0, Flags=.p..R.F.C"
"632","0.284924471","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2233, FN=0, Flags=.p..R.F.C"
"636","0.286781119","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","21.6667","QoS Data, SN=2233, FN=0, Flags=.p..R.F.C"
"640","0.289126516","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2235, FN=0, Flags=.p..R.F.C"
"642","0.290099446","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=2235, FN=0, Flags=.p..R.F.C"
"644","0.290640400","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2237, FN=0, Flags=.p....F.C"
"660","0.294747434","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2244, FN=0, Flags=.p....F.C"
"661","0.294749324","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2245, FN=0, Flags=.p....F.C"
"668","0.296141864","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2244, FN=0, Flags=.p..R.F.C"
"669","0.296143306","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2245, FN=0, Flags=.p..R.F.C"
"670","0.296524383","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2244, FN=0, Flags=.p..R.F.C"
"671","0.296526147","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2245, FN=0, Flags=.p..R.F.C"
"677","0.298864606","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","21.6667","QoS Data, SN=2244, FN=0, Flags=.p..R.F.C"
"679","0.299288468","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2246, FN=0, Flags=.p....F.C"
"682","0.300485999","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2249, FN=0, Flags=.p....F.C"
"683","0.300487961","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2250, FN=0, Flags=.p....F.C"
"689","0.304231465","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2255, FN=0, Flags=.p....F.C"
