"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"108","0.142289249","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=1972, FN=0, Flags=.p....F.C"
"109","0.142419360","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-56dBm","QoS Data, SN=1973, FN=0, Flags=.p....F.C"
"110","0.142768042","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-56dBm","QoS Data, SN=1973, FN=0, Flags=.p..R.F.C"
"111","0.143109561","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-56dBm","QoS Data, SN=1973, FN=0, Flags=.p..R.F.C"
"114","0.144711325","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=1974, FN=0, Flags=.p....F.C"
"115","0.147461870","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=1975, FN=0, Flags=.p....F.C"
"116","0.147646661","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-56dBm","QoS Data, SN=1976, FN=0, Flags=.p....F.C"
"118","0.153354143","e8:48:b8:da:df:46","Broadcast","802.11","452","-49dBm","Beacon frame, SN=3218, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"120","0.155727599","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-54dBm","QoS Data, SN=1977, FN=0, Flags=.p....F.C"
"121","0.155729033","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-54dBm","QoS Data, SN=1978, FN=0, Flags=.p....F.C"
"123","0.161206478","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=1979, FN=0, Flags=.p....F.C"
"124","0.161762511","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-55dBm","QoS Data, SN=1980, FN=0, Flags=.p....F.C"
"125","0.161764229","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","175","-55dBm","QoS Data, SN=1981, FN=0, Flags=.p....F.C"
"128","0.164464095","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-55dBm","QoS Data, SN=1982, FN=0, Flags=.p....F.C"
"130","0.165233931","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-55dBm","QoS Data, SN=1982, FN=0, Flags=.p..R.F.C"
"134","0.166270493","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=1984, FN=0, Flags=.p....F.C"
"136","0.166786531","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=1984, FN=0, Flags=.p..R.F.C"
"139","0.167787994","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-55dBm","QoS Data, SN=1986, FN=0, Flags=.p....F.C"
"143","0.169887716","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-54dBm","QoS Data, SN=1988, FN=0, Flags=.p....F.C"
"145","0.170901852","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-55dBm","QoS Data, SN=1988, FN=0, Flags=.p..R.F.C"
"148","0.171808471","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=1990, FN=0, Flags=.p....F.C"
"151","0.172866759","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=1990, FN=0, Flags=.p..R.F.C"
"152","0.172867976","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=1991, FN=0, Flags=.p....F.C"
"153","0.173356882","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-54dBm","QoS Data, SN=1992, FN=0, Flags=.p....F.C"
"172","0.196263595","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-54dBm","QoS Data, SN=1994, FN=0, Flags=.p....F.C"
"180","0.205347965","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=1995, FN=0, Flags=.p....F.C"
"185","0.212228838","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=1996, FN=0, Flags=.p....F.C"
"187","0.213873179","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-54dBm","QoS Data, SN=1997, FN=0, Flags=.p....F.C"
"188","0.213874594","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-54dBm","QoS Data, SN=1998, FN=0, Flags=.p....F.C"
"190","0.216632179","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-54dBm","QoS Data, SN=1999, FN=0, Flags=.p....F.C"
"192","0.219094623","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=2000, FN=0, Flags=.p....F.C"
"217","0.255696653","e8:48:b8:da:df:46","Broadcast","802.11","452","-49dBm","Beacon frame, SN=3220, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"221","0.258137889","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=2001, FN=0, Flags=.p....F.C"
"230","0.288207926","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=2002, FN=0, Flags=.p....F.C"
"233","0.326890061","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-54dBm","QoS Data, SN=2003, FN=0, Flags=.p....F.C"
"234","0.327194070","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-56dBm","QoS Data, SN=2004, FN=0, Flags=.p....F.C"
"236","0.330063495","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-55dBm","QoS Data, SN=2005, FN=0, Flags=.p....F.C"
"238","0.330593823","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-55dBm","QoS Data, SN=2006, FN=0, Flags=.p..R.F.C"
"241","0.332279598","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-55dBm","QoS Data, SN=2007, FN=0, Flags=.p....F.C"
"242","0.332600917","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-55dBm","QoS Data, SN=2008, FN=0, Flags=.p....F.C"
"243","0.333090840","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-56dBm","QoS Data, SN=2008, FN=0, Flags=.p..R.F.C"
"248","0.337874775","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=2009, FN=0, Flags=.p....F.C"
"250","0.343284824","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-55dBm","QoS Data, SN=2010, FN=0, Flags=.p....F.C"
"251","0.343767659","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-56dBm","QoS Data, SN=2010, FN=0, Flags=.p..R.F.C"
"253","0.344713415","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-55dBm","QoS Data, SN=2010, FN=0, Flags=.p..R.F.C"
"255","0.346041855","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-54dBm","QoS Data, SN=2012, FN=0, Flags=.p....F.C"
"260","0.347502301","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1535","-55dBm","QoS Data, SN=2016, FN=0, Flags=.p....F.C"
"277","0.358001819","e8:48:b8:da:df:46","Broadcast","802.11","452","-49dBm","Beacon frame, SN=3222, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"279","0.376350734","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=2022, FN=0, Flags=.p....F.C"
"280","0.378837864","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=2023, FN=0, Flags=.p....F.C"
"281","0.379177678","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=2023, FN=0, Flags=.p..R.F.C"
"282","0.381593993","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=2024, FN=0, Flags=.p....F.C"
"283","0.384343382","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=2025, FN=0, Flags=.p....F.C"
"284","0.387073208","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","189","-55dBm","QoS Data, SN=2026, FN=0, Flags=.p....F.C"
"285","0.387158678","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-55dBm","QoS Data, SN=2027, FN=0, Flags=.p....F.C"
"286","0.387441696","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","163","-56dBm","QoS Data, SN=2027, FN=0, Flags=.p..R.F.C"
"287","0.389862508","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","155","-55dBm","QoS Data, SN=2028, FN=0, Flags=.p....F.C"
"288","0.393369734","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","147","-55dBm","QoS Data, SN=2029, FN=0, Flags=.p....F.C"
"289","0.393652649","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","147","-55dBm","QoS Data, SN=2029, FN=0, Flags=.p..R.F.C"
"290","0.395563509","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=2030, FN=0, Flags=.p....F.C"
"291","0.409363034","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=2031, FN=0, Flags=.p....F.C"
"293","0.436936018","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2032, FN=0, Flags=.p....F.C"
"294","0.439704697","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=2033, FN=0, Flags=.p....F.C"
"296","0.442003710","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2034, FN=0, Flags=.p....F.C"
"297","0.442459843","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=2034, FN=0, Flags=.p..R.F.C"
"298","0.445256669","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2035, FN=0, Flags=.p....F.C"
"300","0.448016583","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=2036, FN=0, Flags=.p....F.C"
"301","0.448545765","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=2036, FN=0, Flags=.p..R.F.C"
"304","0.450547334","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2037, FN=0, Flags=.p....F.C"
"305","0.450550626","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=2038, FN=0, Flags=.p....F.C"
"306","0.453251070","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2039, FN=0, Flags=.p....F.C"
"307","0.453253951","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-54dBm","QoS Data, SN=2040, FN=0, Flags=.p....F.C"
"308","0.453596957","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=2039, FN=0, Flags=.p..R.F.C"
"309","0.453599099","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-55dBm","QoS Data, SN=2040, FN=0, Flags=.p..R.F.C"
"311","0.454189143","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=2039, FN=0, Flags=.p..R.F.C"
"312","0.454192082","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-55dBm","QoS Data, SN=2040, FN=0, Flags=.p..R.F.C"
"313","0.454625292","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=2039, FN=0, Flags=.p..R.F.C"
"315","0.454731787","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-52dBm","QoS Data, SN=2039, FN=0, Flags=.p..R.F.C"
"317","0.459057188","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=2041, FN=0, Flags=.p....F.C"
"318","0.460559622","e8:48:b8:da:df:46","Broadcast","802.11","452","-50dBm","Beacon frame, SN=3224, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"320","0.469778259","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2042, FN=0, Flags=.p....F.C"
"321","0.478171155","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2043, FN=0, Flags=.p....F.C"
"324","0.488759014","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2044, FN=0, Flags=.p....F.C"
"325","0.494256166","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2045, FN=0, Flags=.p....F.C"
