"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"93","0.031411985","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","65","QoS Data, SN=690, FN=0, Flags=.p..R.F.C"
"100","0.034939417","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=697, FN=0, Flags=.p..R.F.C"
"104","0.037218571","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","5785MHz","72.2222","QoS Data, SN=700, FN=0, Flags=.p....F.C"
"107","0.101785690","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-59dBm","5785MHz","43.3333","QoS Data, SN=703, FN=0, Flags=.p..R.F.C"
"109","0.117558727","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=681, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"111","0.132587637","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=704, FN=0, Flags=.p..R.F.C"
"112","0.133410004","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=704, FN=0, Flags=.p..R.F.C"
"113","0.134378812","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","21.6667","QoS Data, SN=704, FN=0, Flags=.p..R.F.C"
"114","0.135260741","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","21.6667","QoS Data, SN=704, FN=0, Flags=.p..R.F.C"
"116","0.136979683","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","65","QoS Data, SN=709, FN=0, Flags=.p..R.F.C"
"118","0.137924052","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","65","QoS Data, SN=712, FN=0, Flags=.p....F.C"
"127","0.140685325","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","65","QoS Data, SN=712, FN=0, Flags=.p..R.F.C"
"138","0.144694486","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","65","QoS Data, SN=714, FN=0, Flags=.p..R.F.C"
"142","0.145681265","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=721, FN=0, Flags=.p..R.F.C"
"150","0.147856282","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=721, FN=0, Flags=.p..R.F.C"
"157","0.149855403","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=729, FN=0, Flags=.p....F.C"
"160","0.151302640","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=733, FN=0, Flags=.p....F.C"
"161","0.152247180","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=733, FN=0, Flags=.p..R.F.C"
"162","0.152590007","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-60dBm","5785MHz","57.7778","QoS Data, SN=734, FN=0, Flags=.p....F.C"
"164","0.153500650","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","57.7778","QoS Data, SN=736, FN=0, Flags=.p....F.C"
"184","0.155748684","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=739, FN=0, Flags=.p....F.C"
"187","0.156875098","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=741, FN=0, Flags=.p....F.C"
"190","0.157854146","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=741, FN=0, Flags=.p..R.F.C"
"193","0.158853402","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=741, FN=0, Flags=.p..R.F.C"
"201","0.160911638","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=749, FN=0, Flags=.p....F.C"
"209","0.162639018","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","57.7778","QoS Data, SN=752, FN=0, Flags=.p....F.C"
"216","0.164413694","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","57.7778","QoS Data, SN=753, FN=0, Flags=.p..R.F.C"
"229","0.166631535","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=759, FN=0, Flags=.p....F.C"
"234","0.168515990","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=759, FN=0, Flags=.p..R.F.C"
"259","0.191920841","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=764, FN=0, Flags=.p....F.C"
"260","0.192346317","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=765, FN=0, Flags=.p....F.C"
"261","0.192785031","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=766, FN=0, Flags=.p....F.C"
"267","0.194936224","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=766, FN=0, Flags=.p..R.F.C"
"273","0.197175408","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=766, FN=0, Flags=.p..R.F.C"
"283","0.205853847","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=772, FN=0, Flags=.p....F.C"
"284","0.206269160","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=773, FN=0, Flags=.p....F.C"
"285","0.206677157","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=774, FN=0, Flags=.p....F.C"
"289","0.208285148","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=777, FN=0, Flags=.p....F.C"
"291","0.209222680","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=779, FN=0, Flags=.p....F.C"
"299","0.211838933","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=785, FN=0, Flags=.p....F.C"
"304","0.213305082","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=787, FN=0, Flags=.p....F.C"
"308","0.214999514","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=789, FN=0, Flags=.p....F.C"
"315","0.219899186","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=683, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"318","0.249058077","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-58dBm","5785MHz","43.3333","QoS Data, SN=793, FN=0, Flags=.p....F.C"
"321","0.284229801","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-58dBm","5785MHz","43.3333","QoS Data, SN=794, FN=0, Flags=.p....F.C"
"322","0.287522124","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=795, FN=0, Flags=.p....F.C"
"323","0.290518758","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=796, FN=0, Flags=.p....F.C"
"324","0.290523072","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=797, FN=0, Flags=.p....F.C"
"325","0.290997735","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=798, FN=0, Flags=.p....F.C"
"326","0.291001510","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=799, FN=0, Flags=.p....F.C"
"328","0.295779183","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=800, FN=0, Flags=.p....F.C"
"329","0.301500094","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=801, FN=0, Flags=.p....F.C"
"330","0.317753553","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=802, FN=0, Flags=.p....F.C"
"331","0.318015919","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","43.3333","QoS Data, SN=802, FN=0, Flags=.p..R.F.C"
"332","0.322345040","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=685, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"334","0.323574106","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=803, FN=0, Flags=.p....F.C"
"335","0.326008643","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=804, FN=0, Flags=.p....F.C"
"336","0.331517688","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=805, FN=0, Flags=.p....F.C"
"338","0.332526672","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=807, FN=0, Flags=.p....F.C"
"345","0.334856121","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=813, FN=0, Flags=.p....F.C"
"347","0.336048565","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=815, FN=0, Flags=.p....F.C"
"355","0.338638848","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=821, FN=0, Flags=.p....F.C"
"364","0.341222424","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=827, FN=0, Flags=.p....F.C"
"370","0.342836189","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","161","-59dBm","5785MHz","43.3333","QoS Data, SN=831, FN=0, Flags=.p....F.C"
"374","0.345459990","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","161","-59dBm","5785MHz","43.3333","QoS Data, SN=832, FN=0, Flags=.p....F.C"
"379","0.347979453","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","161","-58dBm","5785MHz","43.3333","QoS Data, SN=833, FN=0, Flags=.p....F.C"
"380","0.347980976","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","161","-58dBm","5785MHz","43.3333","QoS Data, SN=834, FN=0, Flags=.p....F.C"
"386","0.350653374","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=835, FN=0, Flags=.p....F.C"
"393","0.353520604","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=835, FN=0, Flags=.p..R.F.C"
"395","0.355616962","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=837, FN=0, Flags=.p....F.C"
"401","0.357158527","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","43.3333","QoS Data, SN=843, FN=0, Flags=.p....F.C"
"402","0.357160252","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","43.3333","QoS Data, SN=844, FN=0, Flags=.p....F.C"
"427","0.367980557","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","43.3333","QoS Data, SN=845, FN=0, Flags=.p....F.C"
"429","0.368756221","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=847, FN=0, Flags=.p....F.C"
"440","0.372429059","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=855, FN=0, Flags=.p....F.C"
"441","0.372865073","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=856, FN=0, Flags=.p....F.C"
"442","0.373470766","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=856, FN=0, Flags=.p..R.F.C"
"443","0.374112135","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=856, FN=0, Flags=.p..R.F.C"
"447","0.381552603","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=857, FN=0, Flags=.p....F.C"
"449","0.382494929","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=857, FN=0, Flags=.p..R.F.C"
"451","0.384067969","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=857, FN=0, Flags=.p..R.F.C"
"453","0.385379858","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","21.6667","QoS Data, SN=857, FN=0, Flags=.p..R.F.C"
"455","0.386742213","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=859, FN=0, Flags=.p....F.C"
"462","0.389149871","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","57.7778","QoS Data, SN=865, FN=0, Flags=.p....F.C"
"467","0.390462003","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=869, FN=0, Flags=.p..R.F.C"
"468","0.390770790","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=870, FN=0, Flags=.p....F.C"
"485","0.398465537","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=876, FN=0, Flags=.p..R.F.C"
"488","0.399832227","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","57.7778","QoS Data, SN=878, FN=0, Flags=.p....F.C"
"494","0.411610988","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-60dBm","5785MHz","57.7778","QoS Data, SN=879, FN=0, Flags=.p....F.C"
"496","0.414222334","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","161","-60dBm","5785MHz","57.7778","QoS Data, SN=880, FN=0, Flags=.p....F.C"
"497","0.414224209","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","161","-60dBm","5785MHz","57.7778","QoS Data, SN=881, FN=0, Flags=.p....F.C"
"515","0.425075900","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=687, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"530","0.437376265","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","161","-60dBm","5785MHz","57.7778","QoS Data, SN=882, FN=0, Flags=.p....F.C"
"531","0.437680134","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","161","-60dBm","5785MHz","57.7778","QoS Data, SN=882, FN=0, Flags=.p..R.F.C"
"545","0.455295093","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","161","-60dBm","5785MHz","57.7778","QoS Data, SN=883, FN=0, Flags=.p....F.C"
"546","0.455582044","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","161","-60dBm","5785MHz","57.7778","QoS Data, SN=883, FN=0, Flags=.p..R.F.C"
"556","0.466235349","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","57.7778","QoS Data, SN=885, FN=0, Flags=.p....F.C"
"557","0.466237211","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","57.7778","QoS Data, SN=886, FN=0, Flags=.p....F.C"
"558","0.466500961","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=885, FN=0, Flags=.p..R.F.C"
"559","0.466502832","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=886, FN=0, Flags=.p..R.F.C"
"568","0.474491776","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=887, FN=0, Flags=.p....F.C"
"569","0.474534449","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=888, FN=0, Flags=.p....F.C"
"574","0.478173680","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","57.7778","QoS Data, SN=889, FN=0, Flags=.p....F.C"
"575","0.478175706","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","57.7778","QoS Data, SN=890, FN=0, Flags=.p....F.C"
"576","0.478454209","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=889, FN=0, Flags=.p..R.F.C"
"577","0.478455784","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=890, FN=0, Flags=.p..R.F.C"
"578","0.478810111","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=891, FN=0, Flags=.p....F.C"
"579","0.478812120","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=892, FN=0, Flags=.p....F.C"
"580","0.479078824","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=891, FN=0, Flags=.p..R.F.C"
"581","0.479080722","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=892, FN=0, Flags=.p..R.F.C"
"585","0.480567062","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","57.7778","QoS Data, SN=893, FN=0, Flags=.p....F.C"
"586","0.480569296","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","57.7778","QoS Data, SN=894, FN=0, Flags=.p....F.C"
"595","0.483633752","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","57.7778","QoS Data, SN=895, FN=0, Flags=.p....F.C"
"602","0.485846925","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=896, FN=0, Flags=.p....F.C"
"603","0.485849086","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=897, FN=0, Flags=.p....F.C"
"604","0.486184677","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=896, FN=0, Flags=.p..R.F.C"
"605","0.486186539","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=897, FN=0, Flags=.p..R.F.C"
"606","0.486500874","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=896, FN=0, Flags=.p..R.F.C"
"607","0.486502829","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=897, FN=0, Flags=.p..R.F.C"
"608","0.486798227","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=896, FN=0, Flags=.p..R.F.C"
"609","0.486799932","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","5785MHz","28.8889","QoS Data, SN=897, FN=0, Flags=.p..R.F.C"
"610","0.488553677","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=898, FN=0, Flags=.p....F.C"
"614","0.494230248","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=899, FN=0, Flags=.p....F.C"
"615","0.494864550","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=899, FN=0, Flags=.p..R.F.C"
"616","0.497165981","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","57.7778","QoS Data, SN=900, FN=0, Flags=.p....F.C"
"618","0.497972124","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=900, FN=0, Flags=.p..R.F.C"
"620","0.498817685","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=900, FN=0, Flags=.p..R.F.C"
"622","0.499962572","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","28.8889","QoS Data, SN=900, FN=0, Flags=.p..R.F.C"
"624","0.500803552","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=902, FN=0, Flags=.p....F.C"
"632","0.502884782","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=910, FN=0, Flags=.p....F.C"
"640","0.505569103","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=918, FN=0, Flags=.p....F.C"
"658","0.508940322","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=926, FN=0, Flags=.p....F.C"
"663","0.511236467","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=928, FN=0, Flags=.p....F.C"
"667","0.513316082","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","43.3333","QoS Data, SN=930, FN=0, Flags=.p....F.C"
"669","0.514353782","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=932, FN=0, Flags=.p....F.C"
"676","0.516851868","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=937, FN=0, Flags=.p....F.C"
"681","0.519040137","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-58dBm","5785MHz","43.3333","QoS Data, SN=938, FN=0, Flags=.p....F.C"
"684","0.520363487","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=940, FN=0, Flags=.p....F.C"
"688","0.521869353","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=940, FN=0, Flags=.p..R.F.C"
"692","0.523401341","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","43.3333","QoS Data, SN=944, FN=0, Flags=.p....F.C"
