"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"172","0.197358135","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=3396, FN=0, Flags=.p....F.C"
"173","0.197358763","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=3397, FN=0, Flags=.p....F.C"
"175","0.198253568","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=3398, FN=0, Flags=.p....F.C"
"176","0.198254196","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=3399, FN=0, Flags=.p....F.C"
"179","0.202428885","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=3400, FN=0, Flags=.p....F.C"
"180","0.202821600","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=3400, FN=0, Flags=.p..R.F.C"
"187","0.208185845","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-55dBm","QoS Data, SN=3401, FN=0, Flags=.p....F.C"
"193","0.211786365","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1543","-55dBm","QoS Data, SN=3402, FN=0, Flags=.p....F.C"
"195","0.213678307","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=3403, FN=0, Flags=.p....F.C"
"199","0.216438738","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=3404, FN=0, Flags=.p....F.C"
"200","0.216439378","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=3405, FN=0, Flags=.p....F.C"
"202","0.217817970","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","QoS Data, SN=3406, FN=0, Flags=.p....F.C"
"208","0.222408364","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1543","-55dBm","QoS Data, SN=3408, FN=0, Flags=.p....F.C"
"209","0.222409084","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-55dBm","QoS Data, SN=3409, FN=0, Flags=.p....F.C"
"213","0.225460117","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=3410, FN=0, Flags=.p....F.C"
"217","0.231572240","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1543","-54dBm","QoS Data, SN=3411, FN=0, Flags=.p....F.C"
"222","0.237017380","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=3412, FN=0, Flags=.p....F.C"
"223","0.238717300","e8:48:b8:da:df:46","Broadcast","802.11","452","-50dBm","Beacon frame, SN=2094, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"225","0.239688397","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=3413, FN=0, Flags=.p....F.C"
"228","0.240726825","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=3413, FN=0, Flags=.p..R.F.C"
"229","0.241000976","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=3413, FN=0, Flags=.p..R.F.C"
"230","0.241323438","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1543","-55dBm","QoS Data, SN=3414, FN=0, Flags=.p....F.C"
"247","0.263818935","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","143","-55dBm","QoS Data, SN=3415, FN=0, Flags=.p....F.C"
"252","0.266420097","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","187","-55dBm","QoS Data, SN=3416, FN=0, Flags=.p....F.C"
"262","0.284994041","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=3417, FN=0, Flags=.p....F.C"
"265","0.287725204","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=3418, FN=0, Flags=.p....F.C"
"268","0.291021654","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=3420, FN=0, Flags=.p....F.C"
"271","0.291938687","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","QoS Data, SN=3422, FN=0, Flags=.p....F.C"
"273","0.293653617","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-56dBm","QoS Data, SN=3423, FN=0, Flags=.p....F.C"
"274","0.293977670","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-56dBm","QoS Data, SN=3424, FN=0, Flags=.p....F.C"
"279","0.296185260","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=3425, FN=0, Flags=.p....F.C"
"280","0.296446191","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=3425, FN=0, Flags=.p..R.F.C"
"281","0.299412019","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-55dBm","QoS Data, SN=3426, FN=0, Flags=.p....F.C"
"282","0.299412884","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=3427, FN=0, Flags=.p....F.C"
"285","0.302259645","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-56dBm","QoS Data, SN=3428, FN=0, Flags=.p....F.C"
"286","0.302260414","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","QoS Data, SN=3429, FN=0, Flags=.p....F.C"
"287","0.302809769","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-56dBm","QoS Data, SN=3428, FN=0, Flags=.p..R.F.C"
"288","0.302810399","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","QoS Data, SN=3429, FN=0, Flags=.p..R.F.C"
"290","0.303410356","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=3430, FN=0, Flags=.p....F.C"
"291","0.303411167","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","QoS Data, SN=3431, FN=0, Flags=.p....F.C"
"300","0.306204594","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","QoS Data, SN=3435, FN=0, Flags=.p....F.C"
"301","0.306205139","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","QoS Data, SN=3436, FN=0, Flags=.p....F.C"
"302","0.306649281","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","QoS Data, SN=3437, FN=0, Flags=.p....F.C"
"303","0.307399891","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-56dBm","QoS Data, SN=3438, FN=0, Flags=.p....F.C"
"305","0.310146870","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-56dBm","QoS Data, SN=3439, FN=0, Flags=.p....F.C"
"306","0.311006937","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-56dBm","QoS Data, SN=3439, FN=0, Flags=.p..R.F.C"
"308","0.316137733","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-56dBm","QoS Data, SN=3440, FN=0, Flags=.p....F.C"
"309","0.316636456","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-57dBm","QoS Data, SN=3440, FN=0, Flags=.p..R.F.C"
"310","0.317214521","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-57dBm","QoS Data, SN=3440, FN=0, Flags=.p..R.F.C"
"311","0.317538304","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-57dBm","QoS Data, SN=3441, FN=0, Flags=.p....F.C"
"312","0.318038356","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-57dBm","QoS Data, SN=3441, FN=0, Flags=.p..R.F.C"
"314","0.321397458","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-56dBm","QoS Data, SN=3442, FN=0, Flags=.p....F.C"
"315","0.323940532","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=3443, FN=0, Flags=.p....F.C"
"317","0.324516959","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-57dBm","QoS Data, SN=3444, FN=0, Flags=.p..R.F.C"
"320","0.329149004","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-57dBm","QoS Data, SN=3445, FN=0, Flags=.p....F.C"
"321","0.329732853","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-57dBm","QoS Data, SN=3446, FN=0, Flags=.p....F.C"
"322","0.332142888","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-57dBm","QoS Data, SN=3447, FN=0, Flags=.p....F.C"
"324","0.337527178","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-58dBm","QoS Data, SN=3448, FN=0, Flags=.p....F.C"
"325","0.337528054","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-58dBm","QoS Data, SN=3449, FN=0, Flags=.p....F.C"
"326","0.338033151","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-58dBm","QoS Data, SN=3450, FN=0, Flags=.p....F.C"
"327","0.338558701","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-58dBm","QoS Data, SN=3450, FN=0, Flags=.p..R.F.C"
"329","0.339556699","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-58dBm","QoS Data, SN=3450, FN=0, Flags=.p..R.F.C"
"330","0.340731820","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","Beacon frame, SN=2096, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"333","0.342906108","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-58dBm","QoS Data, SN=3451, FN=0, Flags=.p....F.C"
"335","0.345647709","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-58dBm","QoS Data, SN=3452, FN=0, Flags=.p....F.C"
"336","0.348838634","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-58dBm","QoS Data, SN=3453, FN=0, Flags=.p....F.C"
"338","0.351291961","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-59dBm","QoS Data, SN=3454, FN=0, Flags=.p....F.C"
"339","0.351829971","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-59dBm","QoS Data, SN=3454, FN=0, Flags=.p..R.F.C"
"340","0.354664830","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-58dBm","QoS Data, SN=3455, FN=0, Flags=.p....F.C"
"341","0.354988361","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-59dBm","QoS Data, SN=3456, FN=0, Flags=.p....F.C"
"343","0.357290767","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-59dBm","QoS Data, SN=3457, FN=0, Flags=.p....F.C"
"344","0.359775121","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-58dBm","QoS Data, SN=3458, FN=0, Flags=.p....F.C"
"345","0.360300963","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-59dBm","QoS Data, SN=3458, FN=0, Flags=.p..R.F.C"
"346","0.360876381","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-59dBm","QoS Data, SN=3458, FN=0, Flags=.p..R.F.C"
"347","0.361517721","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-57dBm","QoS Data, SN=3458, FN=0, Flags=.p..R.F.C"
"349","0.362303793","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-59dBm","QoS Data, SN=3459, FN=0, Flags=.p....F.C"
"351","0.365319166","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-59dBm","QoS Data, SN=3460, FN=0, Flags=.p....F.C"
"353","0.367749377","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-59dBm","QoS Data, SN=3461, FN=0, Flags=.p....F.C"
"354","0.368080081","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-59dBm","QoS Data, SN=3461, FN=0, Flags=.p..R.F.C"
"357","0.371116373","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-58dBm","QoS Data, SN=3463, FN=0, Flags=.p....F.C"
"358","0.371117455","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-58dBm","QoS Data, SN=3464, FN=0, Flags=.p....F.C"
"359","0.371574281","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-58dBm","QoS Data, SN=3465, FN=0, Flags=.p....F.C"
"360","0.372070679","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-59dBm","QoS Data, SN=3465, FN=0, Flags=.p..R.F.C"
"362","0.373687006","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-58dBm","QoS Data, SN=3466, FN=0, Flags=.p....F.C"
"365","0.376187676","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-58dBm","QoS Data, SN=3467, FN=0, Flags=.p....F.C"
"367","0.376972927","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-58dBm","QoS Data, SN=3469, FN=0, Flags=.p....F.C"
"372","0.378934245","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-58dBm","QoS Data, SN=3474, FN=0, Flags=.p....F.C"
"375","0.379968077","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-58dBm","QoS Data, SN=3474, FN=0, Flags=.p..R.F.C"
"379","0.380998084","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-58dBm","QoS Data, SN=3476, FN=0, Flags=.p....F.C"
"385","0.382840189","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-57dBm","QoS Data, SN=3476, FN=0, Flags=.p..R.F.C"
"390","0.385532447","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-58dBm","QoS Data, SN=3476, FN=0, Flags=.p..R.F.C"
"395","0.387190060","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-58dBm","QoS Data, SN=3481, FN=0, Flags=.p....F.C"
"401","0.388929893","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1523","-58dBm","QoS Data, SN=3481, FN=0, Flags=.p..R.F.C"
"407","0.390352143","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-58dBm","QoS Data, SN=3487, FN=0, Flags=.p....F.C"
"408","0.390352864","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","QoS Data, SN=3488, FN=0, Flags=.p....F.C"
"417","0.392478571","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-58dBm","QoS Data, SN=3492, FN=0, Flags=.p....F.C"
"418","0.392669299","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-58dBm","QoS Data, SN=3493, FN=0, Flags=.p....F.C"
"423","0.398375873","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","QoS Data, SN=3494, FN=0, Flags=.p....F.C"
"426","0.404037193","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","143","-58dBm","QoS Data, SN=3496, FN=0, Flags=.p....F.C"
"427","0.404037901","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-58dBm","QoS Data, SN=3497, FN=0, Flags=.p....F.C"
"429","0.406389047","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","QoS Data, SN=3498, FN=0, Flags=.p....F.C"
"430","0.407060996","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","QoS Data, SN=3498, FN=0, Flags=.p..R.F.C"
"431","0.409191763","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-59dBm","QoS Data, SN=3499, FN=0, Flags=.p....F.C"
"432","0.409192429","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-59dBm","QoS Data, SN=3500, FN=0, Flags=.p....F.C"
"433","0.409503502","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-59dBm","QoS Data, SN=3499, FN=0, Flags=.p..R.F.C"
"434","0.409504127","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-59dBm","QoS Data, SN=3500, FN=0, Flags=.p..R.F.C"
"435","0.409853827","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","QoS Data, SN=3501, FN=0, Flags=.p....F.C"
"438","0.412135382","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","QoS Data, SN=3502, FN=0, Flags=.p....F.C"
"439","0.418046921","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","QoS Data, SN=3503, FN=0, Flags=.p....F.C"
"440","0.418420992","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","QoS Data, SN=3503, FN=0, Flags=.p..R.F.C"
"441","0.420074930","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-59dBm","QoS Data, SN=3504, FN=0, Flags=.p....F.C"
"442","0.420207635","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","187","-60dBm","QoS Data, SN=3505, FN=0, Flags=.p....F.C"
"444","0.422740139","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","QoS Data, SN=3506, FN=0, Flags=.p....F.C"
"448","0.426737302","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-59dBm","QoS Data, SN=3507, FN=0, Flags=.p..R.F.C"
"450","0.427423090","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-60dBm","QoS Data, SN=3507, FN=0, Flags=.p..R.F.C"
"451","0.428065593","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","QoS Data, SN=3509, FN=0, Flags=.p....F.C"
