"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-51dBm","QoS Data, SN=2081, FN=0, Flags=.p....F.C"
"2","0.002443497","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2082, FN=0, Flags=.p....F.C"
"3","0.002684091","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-54dBm","QoS Data, SN=2083, FN=0, Flags=.p....F.C"
"5","0.005713324","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","QoS Data, SN=2084, FN=0, Flags=.p....F.C"
"7","0.011133459","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-51dBm","QoS Data, SN=2085, FN=0, Flags=.p....F.C"
"8","0.022001647","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-53dBm","QoS Data, SN=2086, FN=0, Flags=.p....F.C"
"10","0.036392171","e8:48:b8:da:df:46","Broadcast","802.11","452","-50dBm","Beacon frame, SN=231, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"12","0.038512178","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-53dBm","QoS Data, SN=2087, FN=0, Flags=.p....F.C"
"13","0.058005608","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=2088, FN=0, Flags=.p....F.C"
"14","0.060503512","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=2089, FN=0, Flags=.p....F.C"
"16","0.066004216","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2090, FN=0, Flags=.p....F.C"
"17","0.066342798","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2090, FN=0, Flags=.p..R.F.C"
"18","0.082912464","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=2091, FN=0, Flags=.p....F.C"
"19","0.082916615","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=2092, FN=0, Flags=.p....F.C"
"20","0.083282083","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=2093, FN=0, Flags=.p....F.C"
"21","0.085466411","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2094, FN=0, Flags=.p....F.C"
"22","0.090769653","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=2095, FN=0, Flags=.p....F.C"
"23","0.090772625","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=2096, FN=0, Flags=.p....F.C"
"24","0.091608431","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=2097, FN=0, Flags=.p....F.C"
"25","0.091610735","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-53dBm","QoS Data, SN=2098, FN=0, Flags=.p....F.C"
"26","0.091612023","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-53dBm","QoS Data, SN=2099, FN=0, Flags=.p....F.C"
"27","0.092045430","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2097, FN=0, Flags=.p..R.F.C"
"28","0.092048160","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","QoS Data, SN=2098, FN=0, Flags=.p..R.F.C"
"29","0.092049548","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2099, FN=0, Flags=.p..R.F.C"
"30","0.093505076","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2100, FN=0, Flags=.p....F.C"
"31","0.093705015","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2101, FN=0, Flags=.p....F.C"
"32","0.093971111","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2102, FN=0, Flags=.p....F.C"
"33","0.094009976","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","QoS Data, SN=2103, FN=0, Flags=.p....F.C"
"34","0.096202543","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","QoS Data, SN=2104, FN=0, Flags=.p....F.C"
"35","0.104506860","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","QoS Data, SN=2105, FN=0, Flags=.p....F.C"
"36","0.104509888","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2106, FN=0, Flags=.p....F.C"
"37","0.121012404","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-51dBm","QoS Data, SN=2107, FN=0, Flags=.p....F.C"
"38","0.129316673","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-51dBm","QoS Data, SN=2108, FN=0, Flags=.p....F.C"
"39","0.138793541","e8:48:b8:da:df:46","Broadcast","802.11","452","-50dBm","Beacon frame, SN=233, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"41","0.154658900","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=2109, FN=0, Flags=.p....F.C"
"43","0.170789747","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2110, FN=0, Flags=.p....F.C"
"44","0.176250269","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=2111, FN=0, Flags=.p....F.C"
"46","0.184535109","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=2112, FN=0, Flags=.p....F.C"
"48","0.190767073","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=2113, FN=0, Flags=.p....F.C"
"49","0.192505150","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=2114, FN=0, Flags=.p....F.C"
"51","0.193403298","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=2116, FN=0, Flags=.p....F.C"
"55","0.207699715","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=2117, FN=0, Flags=.p....F.C"
"57","0.208603328","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","QoS Data, SN=2119, FN=0, Flags=.p....F.C"
"64","0.241197857","e8:48:b8:da:df:46","Broadcast","802.11","452","-51dBm","Beacon frame, SN=235, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"66","0.325234156","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-55dBm","QoS Data, SN=2121, FN=0, Flags=.p....F.C"
"67","0.325588586","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-56dBm","QoS Data, SN=2121, FN=0, Flags=.p..R.F.C"
"69","0.343603828","e8:48:b8:da:df:46","Broadcast","802.11","452","-51dBm","Beacon frame, SN=237, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"71","0.344549118","Bose_f6:fa:af","IPv4mcast_7f:ff:fa","802.11","261","-51dBm","Data, SN=239, FN=0, Flags=.p....F.C"
"72","0.355049812","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=2122, FN=0, Flags=.p....F.C"
"74","0.369274585","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2123, FN=0, Flags=.p....F.C"
"76","0.371941525","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-57dBm","QoS Data, SN=2124, FN=0, Flags=.p....F.C"
"77","0.372255586","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-57dBm","QoS Data, SN=2124, FN=0, Flags=.p..R.F.C"
"79","0.380010582","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-57dBm","QoS Data, SN=2125, FN=0, Flags=.p....F.C"
"83","0.391297345","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2127, FN=0, Flags=.p....F.C"
"84","0.391699207","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2128, FN=0, Flags=.p....F.C"
"86","0.394348933","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2129, FN=0, Flags=.p....F.C"
"90","0.397024460","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2131, FN=0, Flags=.p....F.C"
"92","0.397906273","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2133, FN=0, Flags=.p....F.C"
"114","0.446032965","e8:48:b8:da:df:46","Broadcast","802.11","452","-55dBm","Beacon frame, SN=249, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"116","0.447267387","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","492","-54dBm","Data, SN=251, FN=0, Flags=.pm...F.C"
"117","0.447963982","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","501","-54dBm","Data, SN=252, FN=0, Flags=.pm...F.C"
"118","0.448738331","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","564","-54dBm","Data, SN=253, FN=0, Flags=.pm...F.C"
"119","0.449508454","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","560","-54dBm","Data, SN=254, FN=0, Flags=.pm...F.C"
"120","0.450249849","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","540","-54dBm","Data, SN=255, FN=0, Flags=.pm...F.C"
"121","0.451036408","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","572","-54dBm","Data, SN=256, FN=0, Flags=.pm...F.C"
"122","0.451796613","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","554","-54dBm","Data, SN=257, FN=0, Flags=.pm...F.C"
"123","0.452554816","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","556","-54dBm","Data, SN=258, FN=0, Flags=.pm...F.C"
"124","0.453326801","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","556","-51dBm","Data, SN=259, FN=0, Flags=.pm...F.C"
"125","0.454013887","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","500","-55dBm","Data, SN=260, FN=0, Flags=.pm...F.C"
"126","0.454711249","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","509","-55dBm","Data, SN=261, FN=0, Flags=.pm...F.C"
"127","0.455506981","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","572","-53dBm","Data, SN=262, FN=0, Flags=.pm...F.C"
"128","0.456281634","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","568","-53dBm","Data, SN=263, FN=0, Flags=.pm...F.C"
"129","0.457020409","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","548","-55dBm","Data, SN=264, FN=0, Flags=.pm...F.C"
"130","0.457823766","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","580","-55dBm","Data, SN=265, FN=0, Flags=.pm...F.C"
"131","0.458569790","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","562","-55dBm","Data, SN=266, FN=0, Flags=.pm...F.C"
"132","0.459371357","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","564","-53dBm","Data, SN=267, FN=0, Flags=.pm...F.C"
"133","0.460231745","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","564","-55dBm","Data, SN=268, FN=0, Flags=.p....F.C"
"134","0.460478011","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=2138, FN=0, Flags=.p....F.C"
"136","0.498274076","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-56dBm","QoS Data, SN=2139, FN=0, Flags=.p....F.C"
"138","0.506540573","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=2140, FN=0, Flags=.p....F.C"
"140","0.534290982","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=2141, FN=0, Flags=.p....F.C"
"141","0.545402118","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2142, FN=0, Flags=.p....F.C"
"142","0.545523290","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-56dBm","QoS Data, SN=2143, FN=0, Flags=.p....F.C"
"143","0.545802600","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-56dBm","QoS Data, SN=2143, FN=0, Flags=.p..R.F.C"
"145","0.548407600","e8:48:b8:da:df:46","Broadcast","802.11","452","-52dBm","Beacon frame, SN=269, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"148","0.559229186","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","QoS Data, SN=2144, FN=0, Flags=.p....F.C"
"151","0.567387697","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","QoS Data, SN=2145, FN=0, Flags=.p....F.C"
"153","0.573218213","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2146, FN=0, Flags=.p....F.C"
"155","0.575592876","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2147, FN=0, Flags=.p....F.C"
"156","0.576047471","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2148, FN=0, Flags=.p....F.C"
"160","0.577767623","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2148, FN=0, Flags=.p..R.F.C"
"163","0.578788008","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2151, FN=0, Flags=.p....F.C"
"171","0.650827415","e8:48:b8:da:df:46","Broadcast","802.11","452","-54dBm","Beacon frame, SN=271, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"173","0.652780571","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=2154, FN=0, Flags=.p....F.C"
"175","0.658199642","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=2155, FN=0, Flags=.p....F.C"
"176","0.658547396","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=2155, FN=0, Flags=.p..R.F.C"
"177","0.658551505","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-56dBm","QoS Data, SN=2156, FN=0, Flags=.p....F.C"
"180","0.691028827","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=2157, FN=0, Flags=.p....F.C"
"181","0.691162873","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-56dBm","QoS Data, SN=2158, FN=0, Flags=.p....F.C"
"182","0.691736562","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-56dBm","QoS Data, SN=2158, FN=0, Flags=.p..R.F.C"
"183","0.692050504","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-56dBm","QoS Data, SN=2158, FN=0, Flags=.p..R.F.C"
"184","0.692516332","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-54dBm","QoS Data, SN=2158, FN=0, Flags=.p..R.F.C"
"188","0.721518165","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","QoS Data, SN=2159, FN=0, Flags=.p....F.C"
"190","0.735585221","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2160, FN=0, Flags=.p....F.C"
"191","0.736193591","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2160, FN=0, Flags=.p..R.F.C"
"192","0.743484519","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2161, FN=0, Flags=.p....F.C"
"194","0.749328407","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2162, FN=0, Flags=.p....F.C"
"195","0.749677740","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2163, FN=0, Flags=.p....F.C"
"198","0.753232477","e8:48:b8:da:df:46","Broadcast","802.11","452","-54dBm","Beacon frame, SN=273, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"200","0.754647496","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2164, FN=0, Flags=.p....F.C"
"203","0.757209324","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2166, FN=0, Flags=.p....F.C"
"205","0.757919083","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2166, FN=0, Flags=.p..R.F.C"
"207","0.758757801","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2168, FN=0, Flags=.p....F.C"
"213","0.773694893","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=2172, FN=0, Flags=.p....F.C"
"215","0.787545966","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=2173, FN=0, Flags=.p....F.C"
"218","0.814988289","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","187","-55dBm","QoS Data, SN=2174, FN=0, Flags=.p....F.C"
"219","0.815134299","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","143","-56dBm","QoS Data, SN=2175, FN=0, Flags=.p....F.C"
"226","0.855649590","e8:48:b8:da:df:46","Broadcast","802.11","452","-54dBm","Beacon frame, SN=275, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"228","0.856611448","Bose_f6:fa:af","IPv4mcast_7f:ff:fa","802.11","261","-54dBm","Data, SN=277, FN=0, Flags=.p....F.C"
"236","0.915215819","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2176, FN=0, Flags=.p....F.C"
"239","0.925259066","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2178, FN=0, Flags=.p....F.C"
"241","0.927760678","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","QoS Data, SN=2180, FN=0, Flags=.p....F.C"
"244","0.930758638","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2181, FN=0, Flags=.p....F.C"
"247","0.936249169","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2183, FN=0, Flags=.p....F.C"
"249","0.937696560","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2185, FN=0, Flags=.p....F.C"
"253","0.939300688","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2185, FN=0, Flags=.p..R.F.C"
"257","0.940590459","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=2185, FN=0, Flags=.p..R.F.C"
"264","0.958187009","e8:48:b8:da:df:46","Broadcast","802.11","452","-55dBm","Beacon frame, SN=278, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"266","0.960848518","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=2189, FN=0, Flags=.p....F.C"
