"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"32224","15.861821135","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-56dBm","5785MHz","21.6667","QoS Data, SN=2066, FN=0, Flags=.p..R.F.C"
"32231","15.863392800","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2072, FN=0, Flags=.p....F.C"
"32234","15.865993196","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2073, FN=0, Flags=.p....F.C"
"32235","15.866275063","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2073, FN=0, Flags=.p..R.F.C"
"32237","15.866517286","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-57dBm","5785MHz","43.3333","QoS Data, SN=2075, FN=0, Flags=.p....F.C"
"32240","15.869119887","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2076, FN=0, Flags=.p....F.C"
"32247","15.872021454","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2077, FN=0, Flags=.p....F.C"
"32248","15.872306513","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2077, FN=0, Flags=.p..R.F.C"
"32249","15.872646922","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2077, FN=0, Flags=.p..R.F.C"
"32250","15.872940874","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","21.6667","QoS Data, SN=2077, FN=0, Flags=.p..R.F.C"
"32255","15.875262244","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2078, FN=0, Flags=.p....F.C"
"32256","15.875263642","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2079, FN=0, Flags=.p....F.C"
"32257","15.875588902","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2078, FN=0, Flags=.p..R.F.C"
"32258","15.875590052","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2079, FN=0, Flags=.p..R.F.C"
"32262","15.878344431","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2080, FN=0, Flags=.p....F.C"
"32263","15.878345605","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2081, FN=0, Flags=.p....F.C"
"32264","15.878615525","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2082, FN=0, Flags=.p....F.C"
"32265","15.878616805","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2083, FN=0, Flags=.p....F.C"
"32272","15.882943323","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2084, FN=0, Flags=.p....F.C"
"32273","15.882945040","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2085, FN=0, Flags=.p....F.C"
"32274","15.884038601","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2086, FN=0, Flags=.p....F.C"
"32278","15.885970761","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2088, FN=0, Flags=.p....F.C"
"32279","15.885972677","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2089, FN=0, Flags=.p....F.C"
"32280","15.887072590","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2088, FN=0, Flags=.p..R.F.C"
"32281","15.887074270","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2089, FN=0, Flags=.p..R.F.C"
"32282","15.887715738","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2090, FN=0, Flags=.p....F.C"
"32287","15.888976727","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-57dBm","5785MHz","43.3333","QoS Data, SN=2095, FN=0, Flags=.p....F.C"
"32295","15.891504350","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2100, FN=0, Flags=.p....F.C"
"32300","15.893137378","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2102, FN=0, Flags=.p....F.C"
"32301","15.893139083","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-56dBm","5785MHz","43.3333","QoS Data, SN=2103, FN=0, Flags=.p....F.C"
"32302","15.893447185","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2102, FN=0, Flags=.p..R.F.C"
"32303","15.893448778","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-57dBm","5785MHz","43.3333","QoS Data, SN=2103, FN=0, Flags=.p..R.F.C"
"32304","15.893908022","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-56dBm","5785MHz","43.3333","QoS Data, SN=2104, FN=0, Flags=.p....F.C"
"32315","15.897970872","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2109, FN=0, Flags=.p....F.C"
"32321","15.900462835","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2111, FN=0, Flags=.p....F.C"
"32322","15.900463424","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2112, FN=0, Flags=.p....F.C"
"32326","15.902203659","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2115, FN=0, Flags=.p....F.C"
"32329","15.902583906","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-56dBm","5785MHz","43.3333","QoS Data, SN=2118, FN=0, Flags=.p....F.C"
"32339","15.904910301","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-56dBm","5785MHz","43.3333","QoS Data, SN=2124, FN=0, Flags=.p....F.C"
"32340","15.904910797","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2125, FN=0, Flags=.p....F.C"
"32341","15.905268121","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-57dBm","5785MHz","43.3333","QoS Data, SN=2124, FN=0, Flags=.p..R.F.C"
"32342","15.905268590","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2125, FN=0, Flags=.p..R.F.C"
"32352","15.908521654","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2126, FN=0, Flags=.p....F.C"
"32353","15.908845780","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2126, FN=0, Flags=.p..R.F.C"
"32354","15.909167266","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2126, FN=0, Flags=.p..R.F.C"
"32355","15.909421724","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2127, FN=0, Flags=.p....F.C"
"32356","15.909422190","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2128, FN=0, Flags=.p....F.C"
"32365","15.911539215","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2129, FN=0, Flags=.p....F.C"
"32366","15.911539822","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2130, FN=0, Flags=.p....F.C"
"32380","15.916753384","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2131, FN=0, Flags=.p....F.C"
"32388","15.917825644","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2131, FN=0, Flags=.p..R.F.C"
"32396","15.918984990","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2139, FN=0, Flags=.p....F.C"
"32397","15.918985491","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2140, FN=0, Flags=.p....F.C"
"32399","15.919581443","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2142, FN=0, Flags=.p....F.C"
"32405","15.920601037","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2142, FN=0, Flags=.p..R.F.C"
"32411","15.922162282","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2148, FN=0, Flags=.p....F.C"
