"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"49","0.297092960","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3758, FN=0, Flags=.p....F.C"
"51","0.303619968","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3759, FN=0, Flags=.p....F.C"
"52","0.306349386","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3760, FN=0, Flags=.p....F.C"
"54","0.309067344","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3761, FN=0, Flags=.p....F.C"
"55","0.311818587","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3762, FN=0, Flags=.p....F.C"
"56","0.312141205","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3763, FN=0, Flags=.p....F.C"
"57","0.312585041","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3763, FN=0, Flags=.p..R.F.C"
"58","0.313054848","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3763, FN=0, Flags=.p..R.F.C"
"60","0.317412381","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3764, FN=0, Flags=.p....F.C"
"62","0.320377248","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3765, FN=0, Flags=.p....F.C"
"63","0.323101458","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3766, FN=0, Flags=.p....F.C"
"65","0.325897355","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3767, FN=0, Flags=.p....F.C"
"66","0.326365845","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3767, FN=0, Flags=.p..R.F.C"
"67","0.331446468","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3768, FN=0, Flags=.p....F.C"
"70","0.334185120","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3770, FN=0, Flags=.p....F.C"
"71","0.336684919","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3771, FN=0, Flags=.p....F.C"
"73","0.341910725","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3772, FN=0, Flags=.p....F.C"
"74","0.342007308","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","QoS Data, SN=3773, FN=0, Flags=.p....F.C"
"76","0.344760923","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3774, FN=0, Flags=.p....F.C"
"77","0.347847654","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3775, FN=0, Flags=.p....F.C"
"79","0.350537186","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3776, FN=0, Flags=.p....F.C"
"80","0.350881155","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3777, FN=0, Flags=.p....F.C"
"82","0.356101109","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3778, FN=0, Flags=.p....F.C"
"83","0.358850487","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3779, FN=0, Flags=.p....F.C"
"85","0.363742023","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3780, FN=0, Flags=.p....F.C"
"86","0.364247702","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3781, FN=0, Flags=.p....F.C"
"88","0.366774484","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","591","-54dBm","QoS Data, SN=3782, FN=0, Flags=.p....F.C"
"89","0.367138555","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","591","-55dBm","QoS Data, SN=3782, FN=0, Flags=.p..R.F.C"
"92","0.369686612","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3784, FN=0, Flags=.p....F.C"
"93","0.371573339","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3785, FN=0, Flags=.p....F.C"
"94","0.372199633","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3785, FN=0, Flags=.p..R.F.C"
"96","0.375179983","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3786, FN=0, Flags=.p....F.C"
"98","0.378212818","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3787, FN=0, Flags=.p....F.C"
"99","0.378710234","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3787, FN=0, Flags=.p..R.F.C"
"100","0.380899388","e8:48:b8:da:df:46","Broadcast","802.11","452","-49dBm","Beacon frame, SN=1345, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"102","0.381834038","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3788, FN=0, Flags=.p....F.C"
"104","0.383443850","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3789, FN=0, Flags=.p....F.C"
"105","0.386176895","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3790, FN=0, Flags=.p....F.C"
"107","0.388937661","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3791, FN=0, Flags=.p....F.C"
"108","0.394172460","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3792, FN=0, Flags=.p....F.C"
"110","0.396908423","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3793, FN=0, Flags=.p....F.C"
"111","0.396909458","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-55dBm","QoS Data, SN=3794, FN=0, Flags=.p....F.C"
"112","0.400028159","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3795, FN=0, Flags=.p..R.F.C"
"113","0.401122928","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3796, FN=0, Flags=.p....F.C"
"114","0.401728251","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3796, FN=0, Flags=.p..R.F.C"
"117","0.404833780","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3797, FN=0, Flags=.p....F.C"
"118","0.405384158","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3797, FN=0, Flags=.p..R.F.C"
"120","0.411626412","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3798, FN=0, Flags=.p..R.F.C"
"122","0.412374715","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3798, FN=0, Flags=.p..R.F.C"
"125","0.416582515","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3800, FN=0, Flags=.p....F.C"
"126","0.419385152","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3801, FN=0, Flags=.p....F.C"
"127","0.419913474","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3801, FN=0, Flags=.p..R.F.C"
"128","0.420331042","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3801, FN=0, Flags=.p..R.F.C"
"129","0.420999017","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-54dBm","QoS Data, SN=3801, FN=0, Flags=.p..R.F.C"
"130","0.422146795","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3802, FN=0, Flags=.p....F.C"
"132","0.425070575","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3803, FN=0, Flags=.p....F.C"
"133","0.426541570","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3803, FN=0, Flags=.p..R.F.C"
"135","0.430268496","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3804, FN=0, Flags=.p....F.C"
"136","0.430408617","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","259","-56dBm","QoS Data, SN=3805, FN=0, Flags=.p....F.C"
"137","0.430910535","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","259","-55dBm","QoS Data, SN=3805, FN=0, Flags=.p..R.F.C"
"139","0.431804741","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3807, FN=0, Flags=.p....F.C"
"142","0.435974330","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3808, FN=0, Flags=.p....F.C"
"144","0.444021656","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3809, FN=0, Flags=.p....F.C"
"145","0.444376018","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3810, FN=0, Flags=.p....F.C"
"147","0.452174475","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","QoS Data, SN=3811, FN=0, Flags=.p....F.C"
"148","0.452533390","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3812, FN=0, Flags=.p....F.C"
"149","0.452861921","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","QoS Data, SN=3813, FN=0, Flags=.p....F.C"
"151","0.453602399","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","QoS Data, SN=3813, FN=0, Flags=.p..R.F.C"
"153","0.454328113","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=3815, FN=0, Flags=.p....F.C"
"156","0.455213320","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","QoS Data, SN=3815, FN=0, Flags=.p..R.F.C"
"161","0.456705045","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3818, FN=0, Flags=.p....F.C"
"163","0.457398543","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3818, FN=0, Flags=.p..R.F.C"
"168","0.460332225","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","QoS Data, SN=3820, FN=0, Flags=.p....F.C"
"169","0.460652088","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3821, FN=0, Flags=.p....F.C"
"170","0.461022701","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-58dBm","QoS Data, SN=3822, FN=0, Flags=.p....F.C"
"176","0.462332481","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","QoS Data, SN=3825, FN=0, Flags=.p....F.C"
"178","0.463077541","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3827, FN=0, Flags=.p....F.C"
"179","0.463078266","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=3828, FN=0, Flags=.p....F.C"
"184","0.465820774","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3829, FN=0, Flags=.p....F.C"
"185","0.466370893","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3829, FN=0, Flags=.p..R.F.C"
"186","0.466948214","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3829, FN=0, Flags=.p..R.F.C"
"189","0.468576681","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3830, FN=0, Flags=.p....F.C"
"192","0.469634254","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3830, FN=0, Flags=.p..R.F.C"
"194","0.471373529","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3831, FN=0, Flags=.p....F.C"
"195","0.476825499","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3832, FN=0, Flags=.p....F.C"
"196","0.477364382","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-58dBm","QoS Data, SN=3832, FN=0, Flags=.p..R.F.C"
"198","0.479571256","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3833, FN=0, Flags=.p....F.C"
"199","0.483262462","e8:48:b8:da:df:46","Broadcast","802.11","452","-54dBm","Beacon frame, SN=1347, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"201","0.485072592","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3835, FN=0, Flags=.p....F.C"
"203","0.485638171","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3835, FN=0, Flags=.p..R.F.C"
"206","0.490612333","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3837, FN=0, Flags=.p....F.C"
"207","0.490935407","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3838, FN=0, Flags=.p....F.C"
"208","0.491452297","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3838, FN=0, Flags=.p..R.F.C"
"210","0.496085246","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3839, FN=0, Flags=.p....F.C"
"211","0.496657228","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-57dBm","QoS Data, SN=3839, FN=0, Flags=.p..R.F.C"
"212","0.498816376","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3840, FN=0, Flags=.p....F.C"
"213","0.499139887","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3841, FN=0, Flags=.p....F.C"
"215","0.500825569","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3842, FN=0, Flags=.p....F.C"
"218","0.504567014","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3844, FN=0, Flags=.p....F.C"
"220","0.510096195","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3845, FN=0, Flags=.p....F.C"
"222","0.513015570","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3846, FN=0, Flags=.p....F.C"
"223","0.513459613","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3846, FN=0, Flags=.p..R.F.C"
"224","0.514580180","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3847, FN=0, Flags=.p....F.C"
"226","0.516876296","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3848, FN=0, Flags=.p....F.C"
"227","0.520292583","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3849, FN=0, Flags=.p....F.C"
"228","0.521404285","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3850, FN=0, Flags=.p....F.C"
"230","0.529085252","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3851, FN=0, Flags=.p....F.C"
"232","0.532255223","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3852, FN=0, Flags=.p....F.C"
"233","0.534903171","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3853, FN=0, Flags=.p....F.C"
"234","0.535454703","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3853, FN=0, Flags=.p..R.F.C"
"242","0.543568592","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3854, FN=0, Flags=.p....F.C"
"243","0.544306942","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3854, FN=0, Flags=.p..R.F.C"
"245","0.545022689","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3856, FN=0, Flags=.p....F.C"
"246","0.545843171","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3857, FN=0, Flags=.p....F.C"
"247","0.548580472","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3858, FN=0, Flags=.p....F.C"
"248","0.548904652","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3859, FN=0, Flags=.p....F.C"
"249","0.549226566","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3860, FN=0, Flags=.p....F.C"
"252","0.554078344","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-56dBm","QoS Data, SN=3861, FN=0, Flags=.p....F.C"
"253","0.554402503","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1563","-55dBm","QoS Data, SN=3862, FN=0, Flags=.p....F.C"
"254","0.556603736","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-55dBm","QoS Data, SN=3863, FN=0, Flags=.p....F.C"
"255","0.564657844","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-55dBm","QoS Data, SN=3864, FN=0, Flags=.p....F.C"
"260","0.585722351","e8:48:b8:da:df:46","Broadcast","802.11","452","-51dBm","Beacon frame, SN=1349, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"262","0.586615851","Bose_f6:d9:db","IPv4mcast_7f:ff:fa","802.11","261","-50dBm","Data, SN=1351, FN=0, Flags=.p....F.C"
"263","0.620060575","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","446","-56dBm","QoS Data, SN=3865, FN=0, Flags=.p....F.C"
"279","0.625384587","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-57dBm","QoS Data, SN=3866, FN=0, Flags=.p....F.C"
"281","0.633690258","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=3867, FN=0, Flags=.p....F.C"
"282","0.634107820","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","QoS Data, SN=3868, FN=0, Flags=.p....F.C"
"283","0.634430561","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","QoS Data, SN=3869, FN=0, Flags=.p....F.C"
"284","0.634757585","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","QoS Data, SN=3870, FN=0, Flags=.p....F.C"
"285","0.635105192","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","QoS Data, SN=3871, FN=0, Flags=.p....F.C"
"290","0.639149492","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","QoS Data, SN=3872, FN=0, Flags=.p....F.C"
"292","0.639962235","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=3874, FN=0, Flags=.p....F.C"
"297","0.641101158","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=3878, FN=0, Flags=.p..R.F.C"
"298","0.641645961","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","QoS Data, SN=3878, FN=0, Flags=.p..R.F.C"
"301","0.644834046","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","QoS Data, SN=3879, FN=0, Flags=.p....F.C"
"302","0.645511599","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","QoS Data, SN=3879, FN=0, Flags=.p..R.F.C"
"304","0.646290424","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","QoS Data, SN=3881, FN=0, Flags=.p....F.C"
"313","0.660891382","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-56dBm","QoS Data, SN=3886, FN=0, Flags=.p....F.C"
"314","0.660892900","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-56dBm","QoS Data, SN=3887, FN=0, Flags=.p....F.C"
"317","0.688107246","e8:48:b8:da:df:46","Broadcast","802.11","452","-51dBm","Beacon frame, SN=1352, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"319","0.702422229","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","QoS Data, SN=3888, FN=0, Flags=.p....F.C"
"321","0.703007793","e8:48:b8:da:df:46","IntelCor_9c:a5:59","802.11","63","-52dBm","Action, SN=1354, FN=0, Flags=........C"
"324","0.708195359","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","QoS Data, SN=3889, FN=0, Flags=.p....F.C"
