"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"4","0.009882664","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=1455, FN=0, Flags=.p....F.C"
"5","0.010168998","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=1455, FN=0, Flags=.p..R.F.C"
"6","0.012723513","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","143","-53dBm","QoS Data, SN=1456, FN=0, Flags=.p....F.C"
"7","0.013141606","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","143","-54dBm","QoS Data, SN=1456, FN=0, Flags=.p..R.F.C"
"8","0.013487490","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","143","-54dBm","QoS Data, SN=1456, FN=0, Flags=.p..R.F.C"
"10","0.020388093","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-50dBm","QoS Data, SN=1457, FN=0, Flags=.p....F.C"
"11","0.020548805","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=1458, FN=0, Flags=.p....F.C"
"12","0.020598159","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","QoS Data, SN=1459, FN=0, Flags=.p....F.C"
"13","0.025566552","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-52dBm","QoS Data, SN=1460, FN=0, Flags=.p....F.C"
"15","0.030212871","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","187","-53dBm","QoS Data, SN=1461, FN=0, Flags=.p....F.C"
"17","0.047157592","e8:48:b8:da:df:46","Bose_f6:d9:db","802.11","56","-50dBm","QoS Null function (No data), SN=2519, FN=0, Flags=......F.C"
"18","0.050131176","e8:48:b8:da:df:46","Broadcast","802.11","452","-49dBm","Beacon frame, SN=2520, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"20","0.050928596","d2:e9:4d:0f:22:b3","IPv6mcast_16","802.11","154","-48dBm","Data, SN=2522, FN=0, Flags=.p....F.C"
"21","0.079581074","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-50dBm","QoS Data, SN=1462, FN=0, Flags=.p....F.C"
"24","0.110207583","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-50dBm","QoS Data, SN=1463, FN=0, Flags=.p....F.C"
"28","0.122008088","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-53dBm","QoS Data, SN=1465, FN=0, Flags=.p....F.C"
"30","0.135156233","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=1466, FN=0, Flags=.p....F.C"
